car,move
AB,-1
J,1
P,2
AA,-2
P,-1
AJ,-1
AA,1
AC,-2
AC,1
AH,1
AH,-1
J,-1
H,1
P,-1
AQ,-1
AK,-1
AC,-2
AP,-1
H,-1
P,1
AB,1
AK,1
P,1
AK,-1
AO,2
AH,1
O,1
L,1
AO,-2
H,1
AE,-1
D,1
AA,-1
AB,-1
D,-1
K,1
D,1
AK,1
P,-1
AL,-1
AQ,-1
AA,-2
AC,1
AA,2
AO,1
AC,-1
A,-4
AB,1
A,1
AA,-4
AL,1
AL,-1
AL,1
AQ,2
P,1
AA,1
AA,4
AA,-1
A,1
AE,1
K,-1
AE,-1
AO,-1
B,-2
AE,1
P,-1
AH,-1
H,-1
AK,-1
AB,-1
J,-1
I,-1
H,2
AH,1
AA,1
AH,-1
P,1
P,-2
K,1
A,-1
AC,1
AC,1
AC,-1
AA,1
AK,1
AO,1
J,1
AK,-1
AC,1
AK,1
A,1
K,-1
P,1
P,-1
A,-1
AQ,-1
P,1
AL,-1
P,1
AM,-1
K,1
K,-1
B,-1
AC,-1
A,-1
AC,2
AO,1
AO,-1
L,-1
H,-1
B,1
AC,-2
J,-1
AA,-1
I,1
B,-2
A,-1
L,1
AO,-1
AQ,1
B,2
A,-1
AA,-1
J,1
AP,1
AC,1
AC,-1
L,-1
AC,-1
AK,-1
AK,1
J,-1
A,4
AC,2
AC,1
B,1
A,-4
AQ,-1
A,5
AP,-1
A,-5
B,-4
H,-1
B,3
B,-2
G,-1
J,1
AA,2
AP,1
AH,1
AQ,1
AM,1
AP,-1
AD,1
B,1
B,-1
P,-2
AO,1
AC,-1
F,1
L,1
AM,-1
L,-1
B,4
AQ,-1
AC,-1
B,-2
H,1
P,1
AC,1
B,1
A,1
AD,-1
AO,1
J,3
AM,1
AA,-1
J,-1
AH,1
AC,-1
AE,-1
AE,1
AC,-1
AO,-2
AQ,-1
P,-1
P,1
AP,1
P,-1
AI,-3
AP,-1
A,-1
B,-3
F,-1
J,-3
H,-1
B,2
B,-1
G,1
AP,1
L,1
B,-1
B,-1
B,4
B,-4
AD,1
B,2
AB,1
AJ,1
AK,-1
AI,2
J,1
AB,-1
B,-2
AR,-1
AI,-1
AD,-1
B,2
AQ,2
K,1
D,-1
G,-1
A,1
F,1
D,1
AQ,-1
AI,1
E,1
B,3
E,-1
D,-1
AC,1
AA,1
AC,1
AJ,-1
AI,1
AR,1
P,2
A,-1
AP,-1
P,-1
AO,2
AI,-2
AA,-2
B,-1
AD,1
AI,-1
K,-1
AI,1
AI,2
AK,1
O,-1
B,-1
I,-1
O,1
H,2
AA,2
D,1
AO,-2
AH,-1
H,-2
AO,2
AD,-1
L,-1
AE,-1
J,2
AA,-1
H,3
D,-1
B,-1
AK,-1
AM,-1
F,3
J,1
E,2
AA,1
R,-1
L,1
X,-1
A,1
R,-2
AE,1
W,-1
AD,1
W,1
AO,-2
D,1
AD,-1
AK,1
AK,-1
L,-1
Q,-1
D,-1
AC,-1
AQ,-1
R,1
B,1
M,-1
G,1
AK,1
AD,1
D,1
A,-1
AK,-1
P,-1
H,-1
J,-2
AQ,1
B,-4
J,1
X,1
AC,1
T,-1
AD,-1
AC,-1
AH,-1
AO,2
AM,1
J,1
AC,1
J,-4
T,1
T,-2
X,1
B,1
B,3
H,1
AM,-1
B,-1
F,1
A,3
X,-1
T,2
A,-1
AR,-1
AM,1
Q,1
AH,2
AO,1
P,2
AE,-1
X,-1
C,1
A,-1
AO,-3
T,-1
B,1
B,-1
X,1
A,2
A,-3
A,-1
X,-1
AC,-1
A,2
A,2
AA,-1
A,-4
AH,-1
AH,1
T,1
A,1
C,-1
B,-3
B,3
AE,1
M,1
G,-1
E,1
X,1
E,-1
N,-1
AO,3
A,1
AI,-2
AO,-2
M,1
B,1
R,2
F,-1
AR,1
AO,1
AA,1
P,-2
B,-2
AA,-1
Q,-1
Q,1
R,-3
R,2
A,-1
AE,-1
AA,1
P,2
Q,-1
AR,-1
L,1
AQ,-1
AR,1
R,1
AA,-1
AC,-1
B,2
K,1
AB,1
E,-1
D,-1
AK,1
H,-1
AI,1
AO,-1
AB,-1
AO,1
M,-1
H,1
AK,-1
B,-1
P,-1
A,1
AR,-1
AA,-2
P,1
M,1
M,-1
AA,1
Q,1
O,-1
B,1
AI,-1
N,1
AF,-1
B,-1
K,-1
AE,1
E,2
AO,-1
AE,1
AQ,2
P,-1
AA,1
Q,-1
L,-1
P,-1
AI,-1
E,-2
AE,-2
P,1
P,-1
H,-1
H,1
AF,1
H,-1
G,1
AB,1
G,-1
AG,1
L,1
AF,-1
AR,1
AI,2
AG,-1
AI,1
A,-1
AF,1
AQ,-2
