car,move
AA,-1
AH,1
AQ,-1
O,1
J,2
J,1
AL,-1
J,-2
AM,-1
G,-1
H,1
G,1
AQ,1
P,1
J,1
P,-1
P,1
J,1
D,1
J,-1
A,-3
A,-3
AQ,-1
J,-1
B,-2
AE,-1
B,2
B,-2
I,-1
A,2
AM,1
AE,1
J,2
A,1
AA,1
A,-1
AQ,1
A,2
J,-1
AL,1
J,1
I,1
J,-4
I,-1
H,2
AD,1
AB,-1
P,1
AL,-1
AB,1
AA,-1
A,-4
L,1
AA,-1
A,4
H,-1
AH,1
AD,-1
AA,2
AI,-2
A,-1
AI,2
AI,-1
AG,1
AG,-1
AE,-1
B,-1
AJ,-1
P,-1
K,1
P,1
H,-1
A,-3
AJ,1
J,1
AA,-1
AA,-2
AJ,-1
AI,-2
AA,1
AE,1
AQ,-1
AE,-1
J,-1
I,1
AA,-1
B,2
AA,-1
P,-1
G,-1
D,-1
J,1
P,1
F,1
AI,3
F,1
AH,-1
AP,-1
B,-1
AA,2
AQ,1
AO,1
AQ,-1
B,2
AA,-3
AA,5
P,-1
AE,1
E,2
B,-1
R,-2
Q,-1
AA,-1
AO,-1
J,-1
AE,-1
AO,2
R,2
J,1
AB,-1
AA,1
B,-1
I,-1
R,-2
B,-1
X,-2
B,1
AM,-1
AE,1
AM,1
AD,1
R,1
AA,-2
W,-1
K,-1
R,-1
AC,-2
AO,-1
AQ,-1
AL,1
Y,-1
I,1
J,-1
Y,1
F,1
AK,-1
AQ,1
AQ,1
J,1
I,-1
F,-1
AC,-1
J,-1
H,-1
AG,1
AL,-1
AM,-1
I,1
V,1
AC,2
AO,-1
AP,1
AA,2
AA,-1
B,-1
I,-1
J,1
B,1
AR,-1
AJ,1
B,-1
AA,3
H,2
M,-1
A,1
AA,-2
AA,1
H,-2
J,-1
AA,2
L,-1
AA,-3
I,1
AA,-1
AA,-1
AR,1
B,2
AA,3
P,1
T,-2
J,1
B,-2
AC,-1
L,1
R,-1
K,1
P,-1
X,1
H,1
AK,1
AA,-3
J,-1
P,1
AA,4
T,1
Q,1
AA,-4
Q,-1
AA,2
P,-1
B,1
AA,-1
AA,4
AC,-1
T,-1
AG,-1
V,-1
AG,1
P,1
AK,-1
Q,1
T,2
AK,1
Q,-1
T,-2
H,-1
AD,-1
AG,-1
AC,3
AC,-1
J,1
AC,-2
AB,1
T,1
B,-1
AQ,-1
P,-1
AM,1
AE,-1
B,3
P,-1
B,-2
AQ,-1
Y,-1
AM,-1
AQ,2
AK,-1
AM,1
AH,1
H,1
B,1
U,2
AI,-1
U,-2
U,1
P,1
H,-1
AR,-1
B,-2
AI,-2
R,1
AE,1
I,-1
AQ,-1
AQ,-1
R,-1
AB,-1
N,1
K,-1
Q,1
P,1
AI,1
AQ,1
C,1
P,-2
AQ,1
AQ,-2
H,1
T,-1
AI,2
AC,1
AQ,2
AH,-2
AM,-1
AR,1
T,2
L,-1
B,1
B,-1
P,1
F,1
B,1
P,-1
AK,1
B,-1
L,1
K,1
K,-1
AM,1
AC,2
N,-2
P,1
P,1
P,-1
B,1
C,-1
T,-2
I,1
AH,2
K,1
K,-1
L,-1
U,-2
AQ,-1
AC,-2
J,2
B,-1
AI,-1
B,2
J,-2
P,-1
AQ,-1
J,-1
AI,1
AI,-1
U,2
AC,-1
N,1
R,1
Q,-1
AK,-1
AI,-1
AQ,2
AK,1
N,-1
AQ,-2
AQ,2
AC,3
T,1
AQ,-1
AE,-1
Q,1
