car,move
AQ,-1
AA,-1
AQ,1
O,1
J,1
J,2
G,-1
G,1
L,1
D,1
AA,1
A,-5
L,-1
B,-1
A,2
A,-3
AG,1
J,-3
B,-3
I,-1
AA,3
P,1
J,3
AH,1
B,-1
AL,-1
H,1
A,1
H,1
AE,-1
AA,-1
H,-2
AE,1
B,1
AA,-1
AH,-1
A,1
AA,-3
J,-2
J,-1
AG,-1
A,-2
AL,1
J,1
AJ,-1
AP,-1
A,1
B,-1
AB,-1
AQ,-1
I,1
AC,-1
AC,-1
AP,1
AC,2
AC,-3
AQ,-1
AH,1
I,-1
B,2
AP,-1
AQ,1
D,-1
J,2
B,1
AC,3
B,-1
A,-1
B,1
AA,1
AB,1
AB,-1
AA,1
AA,-1
AC,-2
AP,1
I,1
AP,-1
AC,2
D,1
J,-3
AA,-1
AC,-1
D,-1
B,2
D,1
B,-2
AO,1
AE,-1
B,2
A,1
G,-1
F,1
E,1
B,-1
AC,-1
P,1
AA,2
D,-1
Q,-1
B,-2
H,-1
H,2
O,-1
AC,2
AA,-1
B,2
AL,-1
L,1
AC,-1
K,1
AC,1
AB,1
AO,-1
AO,1
AB,-1
AE,1
AA,1
AQ,1
AA,-3
AF,-1
AB,1
AH,1
H,-1
Q,1
P,-1
J,-1
B,-2
AA,1
E,-1
A,-1
AA,-1
AG,1
AF,1
AA,2
AO,-1
AH,-1
AG,-1
AL,1
K,-1
AQ,-1
AD,1
AL,-1
O,1
AA,1
AM,-1
O,-1
B,1
K,1
AD,-1
H,1
AM,1
B,-1
AH,1
AI,-3
AI,1
I,-1
AQ,1
B,1
AD,1
O,1
B,-1
AA,-3
P,1
AD,-1
AG,1
AE,-1
H,-2
H,4
AP,1
H,-2
AG,-1
AP,-1
AA,2
AA,1
H,-2
AI,2
AQ,-1
AP,1
AQ,1
AE,1
AI,-3
P,-2
AP,-1
AI,3
AI,-3
AB,-1
AI,1
AC,-2
H,3
H,1
AC,2
AB,1
F,3
AI,2
AA,-1
E,4
R,-1
AA,1
R,-1
C,1
P,1
AI,-3
AB,-1
AP,1
P,1
AE,-1
AC,-1
AC,-1
AI,2
F,1
R,1
K,-1
AK,-1
R,1
R,-2
AQ,-1
P,-1
C,-1
K,1
E,1
X,-1
AK,1
AP,-1
AA,-2
AI,-1
AI,1
AC,2
AB,1
E,-2
AI,1
AQ,1
X,1
R,2
K,-1
AA,1
Q,-1
AI,-2
P,1
L,-1
E,2
R,-1
AO,1
AB,-1
AC,-2
AK,-1
E,-3
P,-1
AE,1
AQ,-1
AA,-1
A,1
AI,-1
F,-2
N,-1
AD,1
AO,-1
AC,1
AQ,1
AA,1
P,1
H,-2
AI,3
B,1
N,1
AP,1
AG,1
R,1
AI,-3
P,-1
G,1
AA,2
R,-2
J,4
AA,-1
M,-1
AI,2
AC,-1
H,1
H,-1
AJ,1
J,-3
A,-1
L,1
AA,-1
Q,1
AK,1
J,-1
H,1
G,-1
B,-1
AA,2
H,-1
AI,-2
AD,-1
H,1
AI,1
H,-1
I,1
AC,2
A,1
J,1
L,-1
AJ,-1
B,2
AA,-1
A,-1
X,-1
AC,-2
