car,move
AL,-1
AM,-1
P,2
J,1
P,-1
AJ,-1
AQ,-1
P,-1
AA,-1
O,1
D,1
J,2
A,-1
AQ,1
H,1
AG,1
A,1
AM,1
AJ,1
A,-5
AA,1
B,-5
AJ,-1
B,2
AA,-1
AH,1
AE,-1
L,1
AG,-1
B,3
AM,-1
A,5
A,-4
P,1
K,1
AA,1
AQ,-1
H,-1
A,-2
A,1
AP,-1
B,-3
B,3
A,2
AO,1
A,-3
AQ,1
AA,-3
AA,3
B,-1
AA,-1
AQ,-1
K,-1
A,1
L,-1
D,-1
AA,1
H,-1
H,2
P,-1
B,-2
B,2
J,-4
H,-2
J,4
AQ,1
L,1
AA,-1
AM,1
A,1
AG,1
AL,1
L,-1
A,-2
AG,-1
AE,1
J,-3
AB,-1
AL,-1
B,-2
B,2
AC,-1
AL,1
AC,-2
J,2
AH,-1
P,1
J,1
AC,2
AA,-1
AQ,-1
AO,1
AA,2
P,-1
AA,-1
H,2
G,-1
J,-1
H,-1
J,-1
J,-1
B,1
F,2
B,-2
AO,-2
I,-1
AK,-1
AL,-1
AK,1
AC,-2
AH,1
AK,-1
P,1
AL,1
J,-1
B,-1
P,-1
H,3
H,-2
H,1
AC,1
AP,1
E,2
AE,-1
AA,1
J,2
AJ,1
A,1
B,1
P,1
AJ,-1
AA,-2
P,1
J,-1
AP,-1
J,1
Q,-1
H,-1
J,-1
AQ,1
I,1
AK,1
AA,2
B,-1
AQ,-2
AQ,1
AC,2
R,-2
J,-1
L,1
K,1
AQ,1
B,2
AA,-6
AA,6
X,-2
AP,1
X,2
AG,1
AA,-3
A,-1
AC,-1
AC,-2
AG,-1
AP,-1
AB,1
AG,1
Q,1
AA,-1
P,-2
AA,-2
AE,1
F,1
J,1
AH,-1
R,2
AH,1
A,1
P,1
P,-1
N,-1
R,-2
AE,-1
AE,1
M,1
R,1
R,1
K,-1
Q,-1
J,-1
P,2
AD,1
L,-1
J,2
E,-1
AO,1
AO,-1
AB,-1
J,-1
AP,1
L,1
AJ,1
AG,-1
Q,1
K,1
P,-2
P,2
AC,3
A,-1
AB,1
P,-2
K,-1
AL,-1
P,1
C,1
AB,-1
M,-1
AG,1
AM,-1
B,-1
C,-1
I,-1
H,1
E,-1
E,2
AG,-1
AD,-1
M,1
P,1
L,-1
H,-1
R,-1
AE,-1
L,1
I,1
AM,1
AC,-1
AM,-1
B,1
Q,-1
K,1
P,-1
B,-1
Q,1
AE,1
AC,1
AC,-2
J,-1
K,-1
C,1
AC,2
J,1
A,-1
M,-1
U,-1
AC,-2
P,-1
AC,1
AG,1
B,2
P,1
P,1
X,-1
U,1
AM,1
AH,-1
AH,1
AG,-1
B,-2
AH,1
A,1
A,-1
AH,-2
AM,-1
L,-1
U,-1
X,1
B,1
AQ,-1
AK,-1
X,-1
P,-1
AH,1
J,-1
AR,-1
AE,-1
P,1
R,-1
AC,-2
AC,2
P,-1
X,1
AC,-2
R,1
AB,1
B,-1
L,1
J,1
AJ,-1
I,-1
I,1
AQ,-1
B,1
A,1
AM,1
X,-1
P,1
AB,-1
AP,-1
W,-1
AQ,1
R,-1
V,1
U,1
AO,3
K,1
J,-1
R,1
K,-1
L,-1
M,1
AB,1
J,2
AH,1
M,-1
AI,-2
N,1
J,-1
AO,-3
A,1
E,1
B,1
AQ,-1
AB,-1
L,1
P,-1
AO,1
AO,2
P,1
K,1
AP,1
P,-2
AQ,1
V,-1
C,-1
R,-2
AC,2
R,2
P,1
AJ,1
Q,-1
B,-2
P,1
K,-1
AJ,-1
AP,-1
B,2
AC,-1
AO,-2
Q,1
AI,-1
P,-1
P,1
C,1
C,-1
AO,1
AI,1
AC,1
AO,-1
B,-2
B,1
AC,-2
E,-1
AQ,1
L,-1
AI,2
AQ,-2
Y,-1
AB,1
AI,-2
J,1
AO,2
AO,-2
N,-1
AO,-1
Q,-1
B,-1
AI,2
AQ,1
X,-1
AQ,1
U,-1
AQ,-1
U,3
M,1
J,-1
L,1
AH,-1
J,-1
P,-1
P,-1
AL,1
M,-1
AO,1
AO,-1
J,1
AB,-1
AB,1
AP,1
P,1
AQ,-1
AL,-1
K,1
AP,-1
U,-3
AO,1
AH,1
AI,-3
U,5
I,-1
A,-1
AQ,1
Y,1
U,-1
X,1
X,-1
V,1
J,-1
AO,-1
N,2
AO,2
G,2
U,1
AO,1
J,1
G,-2
N,-2
AO,-1
K,-1
K,1
AB,-1
AO,1
X,1
N,3
AC,1
U,-1
V,-1
P,1
J,-1
AI,2
P,-1
AP,1
G,1
Y,-1
M,1
H,1
M,-1
G,1
AC,1
K,-1
X,-1
AI,-1
A,1
AP,-1
R,-1
F,1
R,1
AC,-2
F,-1
M,1
R,-1
A,1
G,-1
H,-1
G,1
P,1
M,-2
H,1
F,1
A,-2
N,1
AO,-2
P,-1
AI,-1
K,1
N,-2
N,2
N,-1
P,-1
J,1
F,-1
P,2
N,1
A,1
AO,2
AC,2
P,-1
M,1
M,-1
A,-1
P,1
U,1
H,-1
P,-2
A,2
X,1
AI,2
Q,1
M,2
C,1
I,1
AO,-1
A,-2
AC,-1
A,1
AQ,-1
