car,move
AQ,-1
J,2
J,-1
H,1
AL,-1
AH,1
J,2
AQ,1
G,-1
AL,1
AB,-1
AA,-1
AB,1
H,-1
AD,1
L,1
AJ,-1
F,1
K,1
E,1
AP,-1
AQ,-1
AD,-1
P,1
AE,-1
H,1
AL,-1
AL,1
AA,-1
C,1
AQ,1
AL,-1
AG,1
AA,1
AM,-1
C,-1
P,-1
P,1
K,-1
Q,-1
AA,-1
AB,-1
AB,1
AP,1
AE,1
AH,-1
AA,3
K,1
AB,-1
AC,-2
AC,1
AA,-4
AP,-1
O,1
AA,4
AA,-1
AA,-3
AG,-1
O,-1
AP,1
O,1
AC,1
AC,-2
AA,2
D,1
K,-1
AJ,1
Q,1
AA,-1
AC,2
AQ,-1
C,1
L,-1
AQ,1
AG,1
C,-1
D,-1
J,-3
E,-1
O,-1
AB,1
AM,1
AA,4
AA,-1
AA,-3
E,1
AL,1
AA,4
AA,-1
H,-1
AH,1
AA,-3
Q,-1
J,3
AE,-1
AF,-1
Q,1
AA,2
AA,1
AA,1
AL,-1
AA,-3
AB,-1
AE,3
Q,-1
AA,1
Q,1
H,1
AE,-1
AM,-1
J,-2
J,1
AC,-1
AM,1
AE,-1
AE,2
AE,-3
J,-1
C,1
AG,-3
AG,2
AN,-1
C,-1
AH,1
AC,1
P,1
AE,1
AH,-1
AM,1
E,-1
H,-1
H,1
AG,1
P,-2
AL,2
J,1
P,1
AA,1
E,1
AC,-2
AA,-2
AA,-1
AL,-1
AJ,-1
AM,-1
J,-2
AE,-1
AE,1
E,-1
AC,2
AA,1
H,-1
J,1
AL,-1
P,1
E,1
AN,1
AE,-1
AC,-2
AE,2
AC,-1
AH,1
H,1
W,1
AP,-1
P,-2
Q,-1
AO,1
AB,1
Q,1
J,1
C,1
AK,-1
AI,-2
J,1
AI,2
AH,-2
AL,1
C,-1
C,1
H,-1
AR,-1
J,-2
C,-1
J,2
S,1
AO,-1
Q,-1
AE,1
L,1
H,1
Q,2
AP,1
AE,-1
Q,-1
AB,-1
AP,-1
AP,1
AB,1
AP,-1
H,-1
AG,-1
AQ,-2
AR,1
AH,1
