car,move
P,2
AQ,-1
AA,-1
H,1
J,1
AQ,1
AL,-1
AJ,-1
AA,-1
AH,2
AB,-1
AH,-2
AC,-3
AQ,-2
AB,1
AQ,2
AA,1
AG,1
AM,-1
AM,1
AM,-1
G,-1
H,-1
P,-1
H,1
AF,-1
F,1
P,1
AM,1
AP,-1
AF,1
AM,-1
H,-1
AG,-1
J,-1
AF,-1
P,-1
J,3
P,-1
AN,-1
AG,1
AK,-1
J,-2
AB,-1
AN,1
AE,1
E,1
J,1
AR,-1
AR,1
AB,1
E,-1
AG,-1
AQ,-2
AB,-1
P,1
AP,1
AQ,2
AG,1
AJ,1
AE,-1
AE,2
AB,1
P,-1
J,-2
P,1
AJ,-1
AE,-2
L,1
AE,2
AB,-1
AJ,1
AR,-1
F,-1
AC,2
AR,1
P,1
AA,-1
AE,-2
N,-1
AR,-1
K,1
AM,1
U,-1
AH,2
AH,-1
AN,-1
AA,1
AC,-1
AC,-1
P,-1
AC,1
AA,2
U,1
AM,-1
K,-1
AJ,-1
AM,1
AM,1
AA,-3
AL,1
K,1
AC,-1
M,1
M,-1
M,1
P,1
AM,-1
AA,-1
AO,-1
AH,-1
AA,1
AB,1
AH,1
AJ,1
M,-1
AA,1
AR,1
AE,-1
AO,1
H,1
AA,-4
AE,1
AA,3
AA,-1
AD,1
AA,-1
M,1
AO,-1
AA,2
AR,-1
AA,-2
AA,1
H,-1
AG,-1
AA,1
AB,-1
M,-1
AA,-1
AA,1
AB,1
H,1
AD,-1
AR,1
H,-1
AG,1
AR,-1
AA,-1
AL,-1
AR,1
U,-1
AR,-1
AH,-1
AG,-1
AB,-1
AM,-1
AB,1
AQ,-1
AR,1
H,1
AM,1
AO,1
AK,1
AJ,-1
AM,1
AL,1
AL,-1
P,-1
AM,-1
AM,-1
AQ,-1
AA,-2
AK,-1
AN,1
AP,-1
P,-1
AF,1
AB,-1
AO,1
P,2
AQ,2
AG,1
AC,2
AK,1
AC,-1
AH,1
AO,-1
AA,2
AH,-1
U,1
AA,3
AO,1
P,-1
M,1
M,-1
O,1
AA,-2
H,-2
AA,3
AK,-1
AM,1
H,1
AL,1
H,-1
AC,1
AC,-1
H,2
H,-1
D,1
AR,-1
AC,1
AO,-1
K,-1
A,-1
AA,-3
AL,-1
K,1
AH,2
H,1
AI,-2
H,-1
AO,1
AA,2
AG,-1
P,-1
AG,1
N,1
F,1
AO,-1
E,1
Q,-1
AI,1
AE,-1
AR,1
AC,-1
AA,1
AR,-1
AR,1
AK,1
AK,-1
AR,-1
AC,1
B,-1
AI,1
H,1
Q,1
P,1
J,-1
AA,-1
AR,1
AK,1
AA,-4
AA,5
E,-1
AA,-5
F,-1
AA,2
AA,3
AP,1
AC,1
AI,-3
J,1
AJ,1
G,1
AA,1
AB,1
AI,3
A,-3
A,3
A,-1
AH,-1
AA,-5
AA,3
AB,-1
A,1
AC,-1
AC,1
B,1
AL,1
AB,1
A,-2
P,-1
AB,-1
AC,-1
AA,2
AA,-1
A,1
AJ,-1
AK,-1
P,1
A,1
AA,-2
A,-2
AA,2
B,-3
AA,-4
AP,-1
AO,1
AC,-2
AO,-1
B,1
AE,1
AL,-1
AH,-1
A,-1
B,2
B,-2
AA,-3
AO,1
AH,2
AI,-2
AC,2
AA,3
B,1
AR,-1
AA,-2
A,1
A,-3
B,1
B,-2
B,-3
AA,4
K,-1
K,1
B,2
B,-3
AA,1
AG,-1
AI,-1
AA,-2
B,1
AA,-1
AA,-2
AC,-1
AR,1
K,-1
AD,1
B,3
B,-4
B,3
J,-1
B,-3
AC,1
AI,3
B,1
B,1
AI,-1
AC,-1
AC,-1
A,1
B,2
AC,2
L,-1
L,1
AQ,-1
A,3
AC,-1
P,-1
K,1
AA,1
A,-3
AI,-2
B,-2
AC,-1
AR,-1
AI,3
AI,-2
AQ,1
P,2
AA,1
I,-1
P,-1
AA,2
A,-1
AQ,-1
H,2
P,1
AO,1
G,-1
AB,1
AR,1
AK,1
AA,-2
H,-1
AI,2
AA,1
H,-2
AO,-2
K,-1
AB,-1
AO,2
J,1
P,-1
AI,-1
AI,-2
AO,-1
N,-1
AQ,1
AG,1
AC,2
I,1
AG,-1
AC,1
N,1
I,-1
AB,1
I,1
AI,3
L,-1
B,1
AQ,-1
AQ,1
AD,-1
A,1
A,-1
D,-1
AH,-2
G,1
I,-1
AO,-1
P,1
O,-1
O,1
L,1
AB,-1
AQ,-1
B,1
I,1
AC,-1
AC,1
AH,2
AH,-1
G,-1
AC,-1
F,1
H,1
AC,-1
AQ,-1
AP,1
J,-1
I,-1
P,-1
AH,-1
D,1
AA,2
AL,1
AQ,1
AQ,1
K,1
AA,-5
F,-1
J,1
AH,1
AK,-1
B,-2
G,1
B,-2
J,-1
AA,4
H,2
AQ,-2
AL,-1
AA,1
K,-1
L,-1
AP,-1
AK,1
P,-1
P,1
B,3
H,-2
B,-2
B,3
P,1
H,1
B,-4
AA,-2
AO,2
AO,-2
AO,1
B,2
AH,1
B,-2
D,-1
H,-1
I,1
AQ,1
H,-2
AO,-1
AD,1
AQ,-1
AI,-3
H,1
AC,-1
H,1
H,-2
AA,1
AQ,1
AC,1
AO,1
I,-1
H,2
AI,2
AO,1
AI,1
AA,-1
O,-1
AC,2
J,2
I,1
AC,-1
AA,2
AI,-3
O,1
J,-2
AK,-1
AK,1
D,1
J,1
AD,-1
AA,-2
AA,1
AA,-1
AA,1
AC,-1
B,4
AE,-1
AA,-1
D,-1
B,-1
B,2
AC,1
B,-1
B,2
B,-1
AO,-2
AO,2
A,2
AE,1
AI,1
J,-1
AA,1
AD,1
AC,1
H,-2
AO,-2
P,-2
A,-1
AI,1
AO,1
AC,-1
AQ,1
P,1
AO,-1
AC,-2
A,-1
AO,1
P,1
AC,1
P,-2
A,1
J,3
AI,1
AQ,-1
A,1
P,1
AD,-1
AE,-1
