car,move
AH,1
J,2
AA,-1
G,-1
N,-1
AG,1
AB,-1
M,1
AC,-3
J,-2
H,1
L,1
AD,1
K,1
H,-1
AC,3
AA,1
O,1
M,-1
M,1
AA,1
H,-1
AJ,-1
AA,-2
K,-1
K,1
H,2
AB,1
H,-1
P,1
AD,-1
AG,-1
K,-1
M,-1
AG,1
AA,2
O,-1
O,1
AH,-1
M,1
P,-1
P,1
AA,-2
H,-1
AA,1
AA,-2
AA,1
P,1
H,1
AP,-1
M,-1
AA,2
AP,1
AJ,1
N,1
AB,-1
AA,2
AC,-1
AA,-5
AA,5
N,-1
AH,1
K,1
P,-2
H,1
AA,-1
AK,-1
O,-1
N,1
AL,-1
AR,-1
AC,-1
AH,-1
AA,-1
AA,-2
AF,-1
P,2
N,-1
AH,1
AA,-4
AA,2
AC,-1
AE,-1
AE,3
M,1
AC,1
AA,2
H,-1
AH,-1
M,-1
U,-1
AH,1
AA,1
W,1
P,-2
H,1
P,2
AA,-4
AM,-1
AJ,-1
AC,-1
S,1
AH,-1
U,1
N,1
G,1
P,-1
S,-1
AB,1
AA,-1
K,-1
AB,-1
G,-1
AB,1
AB,-1
AH,1
S,1
AM,1
AM,-1
P,1
G,1
AM,1
AP,-1
G,-1
AH,1
AE,-1
AO,1
Q,1
AC,1
AD,1
AI,-3
AC,-1
P,-2
G,1
AD,-1
AC,2
AE,1
AO,-1
W,1
P,2
AP,1
AJ,1
Q,-1
AC,-1
K,1
AJ,-1
S,-1
W,1
AC,1
AR,1
P,-2
AC,-2
AC,2
AE,-2
AE,1
AC,-2
P,1
Y,-1
AE,-2
U,4
AE,3
AA,2
Y,1
AK,1
AP,-1
AE,-1
W,-1
S,1
S,-1
AD,1
N,2
W,-1
AI,1
AC,2
AD,-1
AA,3
AA,1
N,-1
K,-1
H,-1
AA,-2
AA,2
S,1
AA,-2
G,1
Q,1
AA,1
AI,1
AK,-1
H,1
P,1
AA,-2
AA,2
AP,1
P,-2
P,1
H,-1
AJ,1
AG,-1
P,1
AG,1
P,-2
AJ,-1
AE,1
N,1
K,1
G,-1
AI,-1
P,2
AA,-2
AK,1
H,1
AC,-2
AJ,1
N,-2
P,-1
G,-1
P,1
AI,1
AK,-1
AA,-2
AK,1
F,1
AI,-1
