car,move
AQ,-1
J,1
J,-1
AJ,-1
AJ,1
P,1
H,1
L,1
AF,-1
AE,1
AB,-1
AA,-1
AC,-3
AK,-1
AQ,-1
AH,1
AL,-1
W,1
AR,-1
P,-1
W,-1
P,1
L,-1
AE,-1
L,1
P,-1
AR,1
AN,-1
AN,1
H,-1
AM,-1
K,1
H,1
AE,1
AR,-1
AD,2
H,-1
AD,-2
P,2
AR,1
AC,1
G,-1
F,1
AD,1
AK,1
AD,-1
AM,1
AH,1
AQ,1
AE,-2
AI,-3
AQ,-1
AC,-1
AE,1
AI,1
AE,-1
P,-1
AQ,2
AF,1
AA,-2
AE,1
AA,1
AF,-1
AQ,-1
AI,1
E,1
AB,1
Q,-1
AD,1
AA,1
AQ,1
AE,1
AE,-1
H,1
AA,-1
AE,1
AE,-1
AI,-1
AD,-1
AD,1
AJ,-1
AJ,1
AQ,-1
AA,-3
Q,1
AF,1
AA,4
C,1
AI,-1
H,-1
P,1
AI,2
AI,-2
AK,-1
AF,-1
H,1
H,-1
AK,1
C,-1
AJ,-1
AD,-1
AP,-1
AE,1
C,1
P,-2
AD,2
H,1
K,-1
AI,1
AO,2
AO,-2
AD,-1
H,-1
AB,-1
P,2
H,1
H,-1
AD,1
P,-1
AA,-1
AC,1
AI,2
AQ,1
AD,-2
AK,-1
AH,-2
AM,-1
AP,1
W,1
AA,1
AA,1
H,1
AQ,-2
K,1
AQ,2
AA,-3
AM,1
S,1
AQ,-1
Q,1
P,1
AK,1
AA,1
AC,1
AP,-1
C,1
AM,-1
AA,2
C,-2
AA,-2
AC,-2
Q,-1
AM,1
AC,1
AC,2
AQ,1
AH,2
AH,-2
C,1
AH,2
H,-1
AC,-3
AH,-2
AL,1
AL,-1
AA,-1
AK,-1
AH,1
AA,1
K,-1
AB,1
H,1
AQ,-1
AH,1
AA,1
C,-1
AA,-1
AQ,1
Q,-1
L,-1
AB,-1
AD,1
AP,1
P,-1
AI,-3
AQ,-2
AA,1
AI,1
P,1
AQ,2
H,-1
L,1
AI,2
AB,1
S,-1
AQ,-2
AQ,1
AP,-1
AI,-2
K,1
H,1
AA,-4
AA,2
AQ,-1
AB,-1
S,1
AD,-1
AQ,2
AB,1
AR,-1
AP,1
AI,-1
AA,-2
AA,4
AP,-1
AR,1
AI,2
AP,1
AK,1
Q,2
AI,-1
AA,-4
AI,2
Q,-2
AA,1
AI,-1
AJ,1
AI,-2
AA,3
AQ,-2
AB,-1
W,1
AQ,1
W,-1
AC,2
AA,-4
AK,-1
S,-1
AD,1
AJ,-1
P,-1
S,1
AC,-2
W,2
Y,-1
P,1
AA,2
AA,-2
W,-1
AA,3
W,1
H,-1
AK,1
AJ,1
AD,-1
AK,-1
U,1
N,1
AK,1
AJ,-1
P,-1
AC,1
S,-1
AQ,1
Q,1
K,-1
AQ,-1
AD,1
AD,-1
AE,-1
AG,-1
L,-1
E,-1
AP,-1
F,-1
H,1
AA,2
AK,-1
AQ,-1
AP,1
J,1
G,1
AP,-2
AE,-1
AK,1
AO,2
U,1
P,-1
U,2
J,2
J,-3
AP,1
AK,-1
J,1
P,2
G,1
AA,-2
U,-1
AK,1
AA,1
AO,-1
AP,-1
J,-1
U,-1
AA,-1
G,-2
N,-1
AA,2
N,1
N,-1
P,-2
U,1
U,1
P,1
N,1
U,-1
J,3
AP,1
N,1
AA,-1
F,1
F,-1
U,1
J,-1
AQ,1
AC,2
AA,-1
AB,1
AO,-1
G,2
J,-2
AA,2
AQ,1
AP,1
Y,1
V,1
AA,-2
AA,2
AG,1
U,-1
AP,-1
G,1
AG,1
F,1
U,1
AA,-1
S,1
AP,1
J,3
P,-1
AN,-1
E,1
L,1
AG,-1
AG,1
AM,1
AJ,1
Q,2
E,-1
AA,4
W,1
AE,1
AI,2
AA,-1
AA,1
AI,-2
E,1
AG,-1
AD,1
C,3
P,1
C,-2
W,-1
Q,-2
C,-1
V,-1
Y,-1
L,-1
AG,1
Q,1
P,-1
AA,-2
C,2
J,-1
AJ,-1
J,-2
P,1
J,1
AA,-1
AM,-1
J,2
J,-2
AM,1
AJ,1
C,-1
J,-1
AM,-1
AB,-1
AA,-1
H,-1
AD,-1
AO,-1
C,1
AD,1
J,1
P,-1
AC,-3
C,-1
N,1
C,-1
AG,-1
AC,1
AD,-1
AJ,-1
AQ,-1
J,-1
J,2
J,-1
AJ,1
AC,2
Q,-1
J,1
C,1
AA,1
G,1
AQ,1
AE,-1
AC,-1
J,-1
U,-1
AK,-1
P,2
AO,1
AO,-1
P,-1
J,2
G,-1
H,1
U,1
AC,-1
G,1
U,-1
AG,1
J,-2
AG,-1
Q,1
AG,1
AA,-2
AA,2
H,-1
J,2
U,1
AR,-1
AA,-2
AO,1
AG,-1
J,-2
AE,1
J,1
AD,1
AR,1
J,-1
AQ,-1
P,1
AN,1
Q,-1
J,-1
Q,1
AC,-1
G,-1
AK,1
C,-1
P,-1
J,3
AC,2
C,1
AC,-2
AE,1
AE,-1
AF,1
AF,-1
C,-1
AK,-1
G,1
AN,-1
G,-1
J,-2
AA,1
AQ,1
P,1
AC,2
AN,1
AG,1
AC,-2
AC,1
AE,2
C,2
AD,1
AD,-1
AA,1
AC,1
AE,-2
AE,2
AE,-1
AA,3
P,-2
J,-1
AA,-3
AR,-1
J,1
P,2
AE,-1
P,-2
AE,1
AA,2
AE,-1
C,-2
Q,-1
P,1
J,2
AA,-4
AF,1
AA,5
Q,1
AA,-5
AF,-1
J,-1
AN,-1
AM,1
AG,-1
E,-1
J,1
AA,1
Q,-1
J,-1
F,-1
Q,1
AC,-1
N,-1
AQ,-2
AC,-1
Y,1
AQ,2
J,1
J,-2
P,1
AM,-1
AC,1
AO,-1
F,1
F,-1
AA,1
P,-2
J,1
AC,1
AJ,-1
AR,1
AG,1
AA,-1
AC,-2
V,1
AB,1
AK,1
P,1
AO,1
J,1
J,-1
V,-1
J,-1
AB,-1
V,1
AD,-1
AA,-1
AN,1
P,1
AB,1
F,1
E,1
AE,1
E,-1
W,-1
AA,1
Q,-1
S,-1
AK,-1
AK,1
S,1
W,1
P,-1
P,-1
AE,-1
AF,1
V,-1
AD,1
AJ,1
AG,-1
AG,1
H,1
AJ,-1
J,-1
P,1
J,1
J,1
J,-1
Y,-1
AA,-1
J,2
AP,-1
AP,1
Q,1
Q,-1
L,1
AF,-1
AF,1
AP,-1
H,-1
S,-1
S,1
L,-1
AA,1
L,1
Y,1
K,1
AO,1
K,-1
H,1
K,1
AK,-1
O,1
S,-1
D,1
V,1
A,-6
E,1
D,-1
AR,-1
S,1
E,-1
K,-1
S,-1
B,-1
H,-1
AB,-1
L,-1
J,-3
L,1
AG,-1
B,-2
D,1
AA,-1
F,-1
I,-1
G,-1
G,-1
I,1
B,-1
H,1
B,-2
G,2
K,1
AA,-2
P,-1
AD,-1
AB,1
P,1
AA,3
D,-1
F,3
E,3
R,-2
S,1
AR,1
K,-1
C,1
Q,2
Q,-2
E,-1
I,-1
L,-1
E,1
J,3
C,-1
AK,1
J,-4
J,3
H,1
AE,-1
F,1
R,1
J,-1
J,2
C,1
AK,-1
U,-1
AR,-1
L,1
S,-1
AR,1
V,-1
V,1
O,-1
K,1
AR,-1
AA,-1
A,-1
O,1
AA,-1
O,-1
AQ,-1
AA,1
AA,1
X,-1
K,-1
AO,2
A,1
H,1
AB,-1
AQ,-1
AF,-1
AO,-3
E,-1
AC,1
AQ,2
L,-1
P,-1
AN,-1
AC,1
AC,-2
AB,1
AR,1
AN,1
E,1
F,1
AG,1
V,-1
V,1
AB,-1
R,-1
V,-1
S,1
Y,-1
AN,-1
N,1
G,1
U,1
AO,-1
J,-1
R,1
U,-1
Q,1
F,-1
G,-1
AP,1
E,-1
AJ,1
Q,-1
AO,1
AG,-1
A,-1
N,-1
Y,1
AQ,-1
H,-1
J,-3
AO,-1
E,1
U,1
X,1
AE,1
AB,1
AD,1
L,1
J,1
B,-1
AQ,-1
J,-1
R,-1
R,2
P,1
Q,1
E,-1
K,1
AA,-1
AD,-1
C,1
G,-3
R,-1
AE,-1
H,1
N,-1
AK,1
AQ,2
Y,-1
U,-2
AO,1
U,1
AN,1
E,1
AG,-1
Y,1
K,-1
K,1
AA,1
X,-1
AQ,-2
K,-1
X,1
R,-1
AB,1
P,-1
AS,-1
P,2
AK,-2
AK,-1
AR,-3
AA,-1
AS,-1
V,1
AA,1
Q,1
E,-1
X,-1
N,-1
U,1
F,1
E,1
AQ,1
M,-1
AR,2
AK,2
C,1
AA,-1
AS,1
X,1
X,-1
N,1
C,-1
AE,1
AE,-1
T,-1
T,1
AQ,-1
Q,-1
AJ,-1
AB,1
AA,1
AR,1
M,1
X,1
V,-1
P,-2
AK,-3
AR,-1
AB,-1
AR,-2
AS,-1
AS,2
R,2
AR,3
C,-1
U,-1
R,-1
X,-1
N,-1
AR,-1
AR,1
AS,-1
AR,-1
Y,-1
AK,1
AJ,1
P,2
Q,-1
F,-1
AR,-2
P,-1
F,1
AR,2
S,-1
AK,1
AK,-2
S,1
AA,-1
N,1
K,1
R,-1
AA,-3
AS,1
AB,-1
U,-1
AR,1
E,-1
U,2
AR,-1
Q,1
N,1
U,-2
M,-1
T,-1
S,1
U,2
AQ,2
AA,2
G,3
AE,1
AA,-2
AG,2
AN,-1
Y,1
AA,1
T,-1
B,1
X,1
T,1
AB,-1
V,1
P,-1
B,-1
AE,-1
AA,-2
AR,1
AC,1
AM,1
AC,1
T,-1
AG,1
AM,-1
G,-3
Q,1
AM,1
G,3
Q,-2
X,1
AG,-2
E,1
F,-1
F,1
AC,-1
AA,2
P,1
X,-2
AJ,-1
AA,4
AJ,1
Q,2
U,-1
M,-1
AG,1
AA,-3
X,2
AR,-3
AJ,-1
AA,-3
AA,2
AR,1
U,1
AE,1
AG,-1
AG,1
P,-1
AR,-1
W,1
AP,-1
B,1
AR,1
AC,-1
AR,-1
AP,1
AI,2
S,-1
X,-2
AA,-2
AE,-1
K,-1
L,-1
P,1
AR,3
AE,1
AB,1
AR,-1
AG,1
P,-1
C,1
AK,-1
X,1
AE,-1
F,-1
A,1
AB,-1
T,1
AG,-2
AC,3
AC,-1
M,1
AG,2
AG,-1
AP,-1
AO,1
S,1
AG,-1
AR,-2
AR,3
U,-1
C,-2
T,-1
AC,-2
C,1
AQ,-1
AC,3
Q,-1
AC,-1
AR,-2
F,1
U,1
AO,2
AC,1
AO,-1
AO,-2
AB,1
U,-1
AR,1
P,1
S,-1
V,-1
V,1
AO,1
AA,1
X,1
S,1
AB,-1
V,-1
AQ,1
AC,-3
P,-1
AK,1
X,-2
AC,3
Q,-1
AQ,-1
AO,2
U,1
E,-1
S,-1
AK,-1
A,-1
AK,1
AE,1
Y,-1
L,1
S,1
AM,2
AC,-2
A,1
A,-1
AI,-1
Q,1
Q,-1
K,1
AI,-1
X,2
AQ,-1
AR,-2
Q,1
W,-1
AC,-1
Y,1
AP,1
X,-2
AM,-2
AQ,1
X,2
AR,2
X,-1
T,1
AC,3
AM,1
W,1
AM,1
P,1
AD,1
AD,-1
U,1
AC,-1
AA,3
