car,move
L,1
O,1
AQ,-1
H,1
AA,-1
AA,1
AA,-1
AQ,1
L,-1
J,3
J,-1
O,-1
J,-2
O,1
G,-1
H,-3
P,1
H,3
AA,1
P,1
L,1
AQ,-1
O,-1
AF,-1
AH,1
AN,-1
AN,1
G,1
P,-2
P,1
AF,1
L,-1
AL,-1
O,1
AH,-1
AJ,-1
J,1
D,1
A,-1
AM,-1
B,-1
AH,1
J,-1
AJ,1
AD,1
J,2
B,1
G,-1
AQ,1
AQ,-1
G,1
AA,-2
J,-1
AM,1
AA,1
AJ,-1
B,-1
H,-1
A,-1
A,-1
B,-1
P,-1
B,-1
AJ,1
AL,1
B,1
I,-1
B,-1
A,-1
I,1
D,-1
H,1
J,2
J,-1
D,1
H,-1
I,-1
AJ,-1
B,1
J,1
B,-2
J,-3
J,3
AJ,1
AA,1
A,-1
J,-2
AD,-1
AA,-1
P,2
AQ,1
H,2
AL,-1
A,-1
AA,1
A,2
AD,1
AB,-1
AA,-1
AG,1
AC,-2
B,1
AA,-1
AA,5
H,-1
J,-2
AG,-1
H,-1
AM,-1
H,1
J,1
A,-2
AQ,-1
B,-1
AK,-1
AD,-1
P,-1
H,-1
L,1
P,1
A,1
B,-1
AE,-1
AR,-1
I,1
B,3
P,-1
P,-1
H,1
D,-1
B,-1
I,-1
A,1
AC,-1
AC,2
H,-1
O,-1
AQ,1
AF,-1
AF,1
H,2
H,-1
AR,1
K,1
K,-1
L,-1
B,1
H,-1
B,-1
J,-1
O,1
J,2
AQ,-1
O,-1
AQ,1
O,1
O,-1
J,-1
I,1
L,1
P,2
AK,1
A,-2
G,-1
AF,-1
AF,1
N,-1
L,-1
M,1
B,2
P,-2
J,2
M,-1
AQ,-1
AM,1
U,-1
AL,1
J,-2
J,1
AL,-1
P,2
P,-1
AL,1
AF,-1
A,1
AN,-1
AL,-1
J,1
J,1
AO,-1
AE,1
AC,-1
AQ,-1
AL,1
J,-1
AD,1
U,1
AQ,2
H,1
N,1
AC,2
G,1
AL,-1
AO,1
H,-1
J,-2
AC,-3
AD,-1
AE,-1
J,2
J,-2
AH,1
L,1
AM,1
AQ,-2
B,-1
H,1
AE,1
B,-1
AE,-1
AE,1
AD,1
J,-1
G,-1
G,1
AQ,1
A,-1
B,2
A,1
B,-1
AC,1
AM,-1
AD,-1
AM,1
AH,-1
A,-1
AH,1
AQ,1
AC,-1
AI,-3
B,1
AK,-1
P,-1
AQ,-2
AR,-1
AE,-1
AQ,2
L,-1
AE,1
AM,-1
A,2
J,3
B,-2
AQ,-1
AI,1
AO,-1
AO,1
B,1
AM,1
I,-1
AE,-1
AE,1
H,2
AI,1
AI,1
AI,-3
AQ,1
AQ,-1
AQ,1
AR,1
J,1
AE,-1
AQ,-1
L,1
B,-1
A,-1
P,1
B,1
AC,2
H,-1
AC,-1
K,1
AC,1
K,-1
H,-1
AC,-2
AI,3
AR,-1
H,-1
I,1
AI,-3
AC,1
A,-1
I,-1
AC,-1
L,-1
J,-4
B,-1
J,4
A,2
AM,-1
AI,1
AC,1
AI,2
AO,-1
A,-1
AC,-1
A,-1
AC,1
B,1
H,3
AI,-3
H,-3
B,-1
AR,1
AQ,1
J,-2
H,1
A,2
AR,-1
AI,2
H,1
B,1
H,-1
AI,1
B,-1
AI,-2
A,-2
P,1
AQ,-2
P,-2
P,2
AC,-1
AC,1
J,-2
A,2
AQ,1
H,1
J,2
H,-1
J,-1
H,1
J,1
AI,-1
B,1
J,-1
AI,3
A,-1
B,-1
AI,-1
AI,1
AQ,-1
AI,-2
AR,1
AC,-1
H,-1
AQ,2
AB,1
H,1
H,-1
P,-2
P,1
A,1
AE,1
AG,1
I,1
AI,1
AG,-1
J,2
B,3
B,-1
AQ,-1
AR,-1
AQ,-1
AE,-1
J,-2
P,1
B,-1
AQ,2
AE,1
L,1
J,-1
AI,1
B,1
AI,-2
P,-1
P,1
AI,2
AH,-2
AM,-1
AR,1
AO,-1
AG,1
H,-1
K,1
AO,1
AK,1
K,-1
AO,1
A,-1
AH,1
AA,-1
AH,-1
AB,-1
AC,2
AH,1
AC,1
AH,-1
B,-1
AB,1
AM,1
A,1
B,1
A,-1
K,1
AA,-1
P,-1
A,-1
A,2
AO,-1
AA,-1
AA,-2
AA,-1
B,-2
AA,2
B,1
I,-1
A,-2
G,-1
AG,-1
G,1
P,1
A,1
A,1
AG,1
AA,2
H,3
AJ,-1
AA,-1
H,-2
H,1
AA,-1
AA,-1
AG,-1
AA,-3
AH,2
AJ,1
P,-2
AO,1
AI,-2
AI,2
K,-1
AQ,-1
AE,-1
AJ,-1
K,1
AQ,1
P,2
AB,-1
AA,4
AH,-1
AG,1
AA,-5
AA,7
AL,1
AC,-1
AA,-5
AO,-1
AA,1
AC,1
AC,-1
A,-1
A,1
H,-2
AO,1
I,1
H,1
AL,-1
AK,-1
AA,-2
AA,3
AP,-1
AA,2
AM,1
I,-1
H,-1
AP,1
K,-1
AP,-1
AM,-2
AA,1
I,1
AN,1
AN,-1
AA,-2
AO,-1
AM,1
AC,-1
K,1
AR,-1
AR,1
AP,1
AA,2
H,1
AA,-1
AK,1
A,-1
G,-1
N,-1
U,-1
AA,1
AA,-3
B,1
AE,1
AA,-3
AH,-1
AP,-1
AA,-1
AH,2
AA,7
AA,-7
AH,-1
AA,6
AA,-6
AL,1
J,1
AL,-1
AA,5
AA,-3
P,-2
AG,-1
AD,1
AA,-2
P,1
H,-1
AO,1
A,-1
A,1
B,-1
AH,1
AI,-2
A,-1
AQ,-1
A,1
U,1
J,-1
I,-1
AP,1
AC,1
AC,1
AN,1
U,-1
K,-1
P,1
AP,-1
K,1
H,3
AA,1
AO,1
P,-2
AA,-1
AE,1
A,-1
H,-2
AB,1
W,1
K,-1
P,2
H,2
H,-3
I,1
W,-1
AB,-1
J,1
AI,1
W,1
AI,-1
AI,2
J,-1
AO,1
A,1
AC,-2
P,-1
H,1
P,-1
AK,-1
AA,1
I,-1
AI,-1
W,-1
U,1
AK,1
AA,-1
P,2
J,1
AC,-1
M,1
AD,1
AI,-2
I,1
M,-1
AA,1
I,-1
N,1
AI,1
AA,-1
AC,2
AD,-2
P,-2
N,-1
AK,-1
A,-1
I,1
M,1
B,2
B,-2
B,1
AC,-1
P,1
AD,1
AR,-1
P,-1
AA,1
A,1
K,1
AA,1
AO,-1
B,-1
B,1
J,-1
W,1
AD,-1
AD,1
W,-1
J,1
B,1
AQ,1
P,2
M,-1
AO,-1
P,-1
AA,1
AA,-1
AG,1
AC,-1
AO,1
AI,2
A,-1
AD,1
AD,-1
AI,-1
AC,1
AA,3
AA,-1
W,1
AI,-2
AI,2
N,1
AD,-1
B,-3
AC,1
AA,-3
B,3
AA,6
AC,-1
K,-1
AI,1
AO,-1
B,-3
A,1
AA,-3
AG,-1
B,3
K,1
AI,-2
P,1
AC,1
AG,1
AA,-1
F,1
H,-1
W,-1
B,-3
H,1
E,1
AD,1
H,-1
AG,-1
AO,1
A,-1
AD,-1
B,1
P,-1
AE,-2
H,1
H,-1
J,-1
P,1
B,1
AI,2
AA,3
C,1
AC,-1
H,1
AE,2
AA,-6
AH,-1
AA,6
B,-2
AQ,-1
AO,2
H,-1
AO,-1
A,-1
B,1
AC,1
AM,-1
AA,-1
A,1
A,1
P,-1
AD,1
J,1
P,1
AD,1
I,-1
AO,1
I,1
P,-2
P,2
AA,-1
P,-1
AO,-2
AO,2
AD,-2
H,1
W,1
B,-1
B,1
B,2
AO,-1
C,-1
AA,-3
S,1
AH,-1
AA,3
AA,-2
AO,-1
AO,1
AR,1
AC,-2
AM,1
B,-2
AA,1
AR,-1
AQ,-1
P,1
AA,1
S,-1
I,-1
AQ,1
AL,1
AA,1
AA,-2
P,-1
B,-1
AO,-2
H,-1
Q,-1
H,1
P,1
H,-1
AP,1
AH,1
J,-1
J,1
H,1
J,-1
AA,-1
AL,-1
W,-1
AQ,-1
I,1
AC,1
AR,1
AR,-1
AA,-1
B,2
P,-2
AH,-1
AQ,2
AR,1
B,-2
AE,-1
AN,-1
A,-1
AL,1
AM,1
AA,1
AC,1
AH,1
AJ,1
AC,-1
AC,-1
I,-1
AC,2
AL,-1
Q,1
I,1
AE,-1
AR,-1
E,-1
AA,-1
B,2
AA,-1
AC,-1
F,-1
F,1
AH,1
AQ,-2
AM,-1
AM,1
AE,1
F,-1
P,2
AR,1
AH,-2
AM,-1
AA,5
H,-1
K,-1
AR,-1
AH,2
AE,-1
AQ,1
N,-1
AJ,-1
AA,-1
AQ,-1
K,1
N,1
B,-2
I,-1
F,1
AO,-1
AI,-1
AP,-1
AI,1
AR,1
F,-1
AR,-1
G,1
AA,1
AQ,1
I,1
AR,1
AQ,1
P,-2
AI,-2
P,1
AA,1
H,1
AA,-5
A,2
AQ,-1
AI,2
AI,-2
AI,-1
AA,4
AP,1
AK,1
A,-2
AO,1
AC,-1
AK,-1
G,-1
N,-1
AQ,-1
M,1
K,-1
L,-1
AK,1
P,1
AI,3
L,1
A,1
L,-1
I,-1
J,2
H,-1
P,-2
AM,1
I,1
B,2
AQ,2
H,1
AQ,-1
AE,1
B,-1
AJ,1
AC,1
B,1
P,2
AC,1
AA,-1
P,-1
J,2
J,-1
AC,1
AC,-2
AD,1
AK,-1
AH,-1
AD,-1
H,-1
AA,2
AR,-1
AA,-1
B,1
H,1
AE,-1
M,-1
AJ,-1
AM,-2
AO,-1
AJ,1
AJ,-1
N,1
B,-1
G,1
A,-1
AQ,1
AC,-1
AM,1
AJ,1
H,-1
B,1
AQ,-1
AE,1
P,-1
H,1
B,-3
AQ,-1
AD,1
G,-1
N,-1
A,1
AC,1
I,-1
AM,-1
I,1
AC,-1
A,-1
J,-1
B,2
P,2
AC,1
A,1
AO,1
A,-1
AO,-2
AO,1
J,-1
AQ,1
AD,-1
A,1
A,-1
AO,-1
AJ,-1
H,-1
AO,1
AC,-1
AC,2
AH,-1
AJ,1
N,1
AC,-2
AO,-1
AO,1
B,-1
AH,1
B,2
B,-3
AR,1
AQ,1
AC,2
B,3
AJ,-1
AJ,1
H,1
B,-1
AA,-1
B,-2
AO,-1
AR,-1
A,1
B,3
A,-1
B,-3
AA,2
AE,-1
AE,1
B,3
AC,-1
AC,1
AD,1
P,-1
L,1
AQ,-1
AQ,1
AG,1
AA,2
B,-1
F,1
AC,-1
AA,-2
AR,1
AD,-1
AE,-1
AA,-2
AO,1
AC,1
AR,-1
AO,-1
AE,1
AJ,-1
B,-2
AA,1
AA,2
I,-1
AP,-1
P,1
I,1
B,2
AO,2
AM,1
AR,1
AH,-1
AH,1
B,-1
AA,-3
AP,1
AM,-1
H,-1
AG,-1
J,-1
P,-1
AC,-1
AA,1
AO,-1
AH,-1
AQ,-1
F,-1
AP,-1
A,1
L,-1
AQ,-1
J,1
AR,-1
B,-1
AP,1
AQ,1
B,1
AM,1
AH,1
H,1
J,-1
H,-1
J,4
AC,1
J,-2
J,2
AE,-1
AO,1
F,1
AE,1
J,-3
H,1
AH,1
AA,-1
L,1
A,-1
AI,-2
AM,1
K,1
AA,1
AD,1
AC,-2
A,1
E,1
AI,-1
I,-1
AM,-1
H,1
AQ,-1
AD,-1
AI,3
AC,1
AO,-1
AA,-5
AP,-1
AO,3
AI,-3
AA,2
B,-1
AA,1
B,1
AC,-1
AE,-1
AA,-1
B,-1
AA,2
AQ,1
AI,1
AM,1
AI,2
AI,-3
B,1
AA,-4
AB,1
C,1
AO,-1
J,-1
J,1
AO,2
H,-2
AO,-1
J,-1
AM,-1
H,2
H,-2
AM,3
AQ,-1
H,3
AQ,1
AA,2
AQ,-1
AM,-1
AA,3
B,-1
AI,2
AQ,1
B,1
AM,-1
AR,1
AI,1
H,-1
P,1
AQ,-1
J,1
AA,-3
AO,-1
A,-1
AI,-2
AA,-2
AO,-1
AK,1
AQ,1
P,-1
AO,1
C,-1
AI,1
K,-1
P,-1
H,-1
AO,1
P,1
AI,1
L,-1
L,1
AI,-1
AM,2
C,1
AA,1
L,-1
AA,-1
C,-1
Q,-1
J,-1
AM,-1
AE,1
H,2
AI,-1
Q,1
AA,1
E,-1
AB,-1
AI,2
AI,-3
H,-2
AD,1
AC,2
J,4
AM,-2
AO,-1
AK,-1
AM,2
AM,-1
