car,move
J,3
J,-3
H,1
P,1
AL,-1
J,3
O,1
AJ,-1
P,-1
P,1
O,-1
AP,-1
P,-1
AH,2
AG,1
AH,-2
AP,1
AF,-1
P,1
H,-1
AA,-1
AE,1
H,1
AE,1
AA,-1
W,1
W,-1
AB,-1
AP,-1
AC,-2
AL,1
J,-3
H,-1
J,1
AH,1
AO,1
J,2
AE,-2
AA,1
AE,2
L,1
AL,-1
AA,-1
G,-1
AC,2
N,-1
AC,-2
AE,-1
AA,3
L,-1
L,1
AH,-1
AH,2
AC,1
M,1
AI,-2
AD,2
AI,1
L,-1
AA,-2
AK,-1
AD,-2
AG,-1
AK,1
AC,1
AI,1
AD,2
AB,1
AI,-1
AD,-2
M,-1
AA,1
AE,-1
AQ,-1
N,1
AI,-2
J,-2
AE,1
G,1
P,-1
AI,3
AO,1
AI,-2
AE,-1
J,2
P,1
AO,-1
AD,1
P,-1
AE,1
AE,-1
AG,-1
AP,-1
J,-1
AO,-1
J,-1
AI,1
AI,-2
J,2
AP,1
AO,2
AI,1
AI,2
L,1
AI,-2
AG,1
P,1
AO,-2
AI,1
G,-1
AI,-1
AA,-2
F,1
K,1
AD,-1
F,-1
N,-1
K,-1
AI,-1
AI,2
AE,-1
H,1
AE,1
AA,2
H,-1
AN,-1
M,1
AP,1
H,1
AO,-1
L,-1
AA,-1
J,-3
AP,-1
AO,1
L,1
K,1
P,1
P,-2
AI,-1
M,-1
P,2
AD,1
AA,-3
AD,-1
AA,4
AA,-3
AO,-1
AB,-1
AQ,1
AQ,-1
AA,3
AI,-1
AI,1
P,-1
AC,-1
AO,1
AC,-1
AQ,1
AQ,-1
AP,1
AI,1
P,-1
AJ,1
AC,1
AI,-2
AN,1
AG,-1
AI,1
K,-1
AK,-1
AC,-1
AQ,-1
AE,-1
AI,2
AR,-1
AQ,1
N,1
P,1
AA,-2
AQ,-1
P,1
F,1
AJ,-1
K,1
AQ,1
AC,1
P,-1
K,-1
AA,1
AI,-3
AI,2
K,1
AP,-2
AA,-3
AI,-1
AI,2
AH,-1
AP,1
AA,-1
P,1
AE,1
AG,1
AA,2
AG,-1
AA,-2
AA,3
AP,-1
AC,-2
AO,2
AB,1
AD,1
AH,1
AI,-2
AB,-1
AQ,-1
AP,1
P,-1
AB,2
AS,-3
AD,-1
AA,-2
AO,-1
AA,2
AE,-1
E,1
AK,-3
AK,3
AQ,2
AA,-1
AK,-2
C,1
AA,-1
P,1
AS,2
AR,-2
AR,3
AA,-1
AG,-1
AK,2
AA,2
AI,1
P,-1
AI,-2
AI,1
C,-1
AK,-3
AQ,-1
H,-1
E,-1
AK,1
AO,-1
AI,1
AG,1
AQ,-1
AR,-2
AK,1
AK,-1
AI,1
AG,-1
AK,1
AQ,2
AR,1
AQ,-1
AO,2
AK,-1
AI,-1
AR,-2
AR,1
AG,1
AR,-1
AG,-1
AA,1
AA,-1
AG,1
AI,-1
AI,2
AE,1
E,1
AE,-1
AO,-1
AO,1
E,-1
AO,-1
AI,-1
AK,-1
AI,-1
AS,1
H,1
AS,-3
AQ,-1
F,-1
AI,-1
AA,-2
AG,-1
AI,1
AR,1
AR,1
AO,2
AQ,-2
AQ,3
AG,1
AQ,-2
AK,2
G,1
K,-1
AO,-1
AK,-2
AR,1
AI,-1
AQ,1
AO,-1
AR,-4
AE,1
AI,1
AB,-1
AI,-1
AP,-1
AQ,-1
AO,2
AQ,2
L,-1
P,-1
AQ,-3
AQ,3
AO,-2
AD,1
AR,3
AI,1
AO,2
P,1
AI,2
AI,-1
P,-1
AD,-1
AQ,-2
AP,1
AK,3
AQ,2
AO,-2
AP,-1
L,1
AK,-1
AB,-1
AI,-1
AQ,-3
P,1
AR,1
G,-1
AO,1
AK,2
AQ,3
AK,-2
AI,2
AI,-1
AE,-1
AP,-1
P,-1
AK,1
AK,-2
AK,2
AQ,-2
AJ,2
G,1
K,1
AK,1
AO,-1
AI,-1
AK,-4
AI,1
AI,-1
AI,-1
AQ,-1
AK,2
AA,1
P,2
AA,1
G,-1
AE,1
AI,2
AJ,-2
AQ,4
AO,-1
AP,1
AK,1
AK,1
AC,3
AI,-2
AI,1
AI,2
AA,1
AO,1
AA,-3
N,-1
N,1
AP,1
AG,2
AD,1
F,1
AN,-1
AC,-3
AC,2
K,-1
AI,-3
AN,1
AF,1
AG,-1
AK,-1
AO,-1
AC,-2
AK,-1
AR,-2
L,-1
AK,-1
AO,1
AQ,-2
O,1
AK,1
AQ,-2
O,-1
AO,-1
AR,2
O,1
AR,-1
AK,-1
AR,-1
AG,1
AO,2
AR,1
AO,-1
O,-1
F,-1
P,-1
AI,2
G,1
AO,-1
P,-1
AR,1
AR,-3
AF,-1
AQ,-1
AO,1
AI,1
AO,-1
AG,-2
AC,2
L,1
AO,3
G,-1
AG,2
AH,-1
AC,-1
AE,2
G,1
AE,-2
AR,1
AO,-2
AK,1
AD,-1
AL,1
AN,-1
K,1
AO,-1
AR,2
AC,1
AD,1
AK,1
AC,-1
AD,-1
AC,-1
AB,1
AM,1
AD,1
AG,-1
AQ,3
AA,1
P,2
AR,-1
AR,1
P,-1
AM,-1
AQ,1
AR,-1
AN,1
P,-1
AL,-1
AK,-3
AQ,-4
AQ,3
AR,-3
AN,-1
AQ,-2
AG,1
P,1
AR,2
AO,2
AM,3
AK,1
AM,-4
AR,-1
AO,-3
AB,-1
P,-1
AO,-1
AB,1
AG,-1
AR,2
AA,-1
AK,-1
AO,4
AG,1
AO,-1
AQ,-1
AM,1
K,-1
AL,1
AG,1
K,1
AN,1
AG,-3
AQ,5
AG,1
AQ,-2
AO,1
AO,-2
AQ,1
AQ,-3
AQ,2
AR,-3
AQ,2
AQ,-1
AQ,-1
AD,-1
AR,1
AR,2
AQ,-3
AE,1
AP,1
AL,-1
AL,1
AH,-1
AR,-3
AG,1
AH,1
AR,3
AD,2
AL,-1
AK,2
G,-1
N,-1
AK,-1
AL,1
AD,-1
AE,1
AG,1
AE,-1
AA,1
AK,-1
AJ,1
AD,1
AJ,1
AE,2
AB,-1
AC,1
AC,-1
AC,3
AD,-2
U,-1
AD,2
AD,1
AD,1
AC,-1
U,1
AC,1
AC,-1
AR,1
AJ,1
AJ,-2
W,1
AH,-1
AH,1
AA,-1
AL,-1
AK,2
AC,-1
AC,-1
S,1
AA,1
AC,2
AH,-1
AH,1
U,-1
AC,-2
AJ,-1
AA,-1
AJ,2
AJ,-2
AK,-2
AB,1
AJ,2
AM,-1
AK,1
S,-1
AK,-1
W,-1
AK,1
AK,1
AH,-1
AJ,1
AK,-2
U,1
AA,1
AJ,-1
N,1
AQ,1
AH,1
AD,-1
F,1
AJ,-2
AR,-1
AK,1
AD,-3
P,2
AJ,2
AD,3
AR,1
AK,1
AD,-2
AE,-2
E,1
AJ,-2
W,1
AP,-1
AM,1
AB,-1
AE,2
S,1
AP,1
AJ,1
E,-1
AE,-2
AA,2
H,-1
AK,-1
AL,1
AE,2
P,-1
AJ,1
AB,1
E,1
AJ,-1
AR,-1
AJ,1
AB,-1
AE,-1
AK,-1
AR,1
E,-1
K,-1
AK,2
AB,1
K,1
AR,-1
AE,-1
AE,1
P,1
P,-1
AJ,-1
AL,-1
F,-1
S,-1
S,1
AJ,1
Q,1
AG,-1
AL,1
AA,-1
P,1
F,1
F,-1
AA,1
AB,-1
AD,-1
Q,-1
AG,1
AE,-1
AK,-1
AK,1
AK,-1
AD,1
AG,-1
N,-1
AK,2
N,1
AD,-1
AJ,-1
AJ,-1
AC,1
AK,-1
AG,-1
AK,1
F,1
AG,1
S,-1
AD,1
AA,-1
AP,-1
AO,2
E,1
Q,-1
W,-1
AL,-1
AO,-2
AM,-1
AO,3
AG,-1
W,1
AA,1
AC,-1
K,-1
AO,-1
AQ,3
AK,-2
AR,1
Q,1
H,1
AQ,-3
AR,-1
Q,-1
L,-1
H,-1
AR,-2
AQ,2
AO,1
J,1
AP,1
AB,1
AD,-1
AQ,-2
AQ,3
AQ,-2
P,-1
W,-1
W,1
AR,2
AM,1
S,1
AQ,-1
H,1
AQ,1
AH,1
AB,-1
AQ,1
AI,-3
J,-1
AQ,1
J,1
AK,1
J,1
AP,-1
Q,1
AI,3
AK,1
AB,1
Q,1
AK,-2
AR,-1
AB,-1
AI,-1
AQ,-1
C,1
Q,-1
AP,1
AR,-1
AP,-1
J,-1
AI,-1
AI,2
AC,1
J,1
H,-1
AC,-1
AI,-3
H,1
W,2
H,-1
AQ,1
AQ,-2
S,-1
V,1
AB,1
AO,-2
AE,-1
AE,-1
AQ,2
AG,-1
S,1
Q,2
H,1
AQ,1
AQ,-1
AR,2
AB,-1
AR,-1
AG,1
AN,-1
AO,-1
AO,-1
AB,1
AQ,-2
AP,1
AK,1
AJ,2
AJ,-1
H,-1
Q,-1
AQ,-1
C,1
AQ,1
J,-1
J,-1
V,-1
AK,-2
AQ,2
AK,-1
AE,1
C,-1
C,-1
AR,1
AQ,1
E,-1
F,-1
AQ,-4
Y,-1
AG,1
AR,1
AJ,2
AK,1
Q,-1
Q,1
AJ,-3
AG,-1
AK,1
AR,-3
Q,-1
AJ,3
Q,1
P,1
P,-1
Q,-1
AP,-1
F,1
L,1
AD,1
S,-1
AO,1
E,1
K,1
AO,2
AQ,1
AN,1
AE,1
AE,-1
AO,1
AE,1
Q,-1
AP,1
AD,1
Y,1
S,1
AJ,-2
AQ,1
AA,-1
Q,1
Q,1
AQ,-2
AQ,2
E,-1
E,1
C,1
AA,1
AA,-1
AD,-2
AK,-1
AE,-2
AR,2
AQ,-2
AK,2
AK,-2
AK,3
AF,1
P,1
AQ,2
O,1
C,-1
Q,-2
AK,-1
Y,-1
Q,1
AR,-1
AE,1
U,1
O,-1
AQ,-2
S,-1
AR,1
AQ,3
AQ,-1
AF,-1
AF,1
AJ,-1
Q,-1
AP,-1
AO,-1
U,-1
U,1
AR,1
AR,-2
O,1
AD,1
AK,-1
H,1
AO,-2
AO,3
N,1
AD,-1
AB,-1
AP,1
F,1
N,-1
AC,1
AE,-1
F,-1
P,-1
U,2
F,1
F,-1
U,1
D,1
U,-2
N,2
U,2
AA,-2
P,1
Y,1
AJ,1
V,1
U,-1
A,-1
AA,1
A,1
AA,2
AQ,-1
AQ,2
AR,1
AA,-2
AJ,-1
AC,-1
U,1
N,-2
AQ,-1
AA,-1
U,-1
N,2
D,-1
AA,3
AA,-2
AA,1
AQ,-2
H,-2
AG,1
AR,-2
H,1
V,-1
AJ,1
U,1
AJ,-1
AC,1
AJ,2
AR,1
AR,1
D,1
AR,-1
U,-1
AC,-1
Y,-1
N,-1
S,1
AB,1
H,1
AA,-2
P,-1
N,1
K,-1
AB,-1
Q,1
AJ,-1
AK,1
AJ,1
U,-1
AK,-1
AK,-1
AR,-2
A,-1
P,-1
AG,1
U,2
C,1
AE,1
S,-1
N,-1
S,1
Y,1
AJ,1
AG,-2
S,-1
AJ,-2
AJ,-1
AJ,2
K,1
AJ,-2
S,1
C,-1
AG,2
P,1
E,-1
V,1
AB,1
A,1
AE,-1
AE,1
AB,-1
Q,2
AG,-2
AD,1
AD,-1
AA,1
AJ,1
Q,-2
AQ,2
N,1
Q,2
N,-1
P,-1
A,-1
AQ,1
AA,-1
Q,-2
K,-1
N,1
AD,1
AR,2
P,1
B,-1
Q,3
AJ,-1
AC,3
AP,-1
L,-1
AO,-1
E,1
P,-1
P,1
AO,-2
L,1
AC,-1
P,-1
Q,-4
AC,-1
AC,1
AR,2
Q,1
Q,-1
V,-1
J,-1
AK,2
V,1
Q,2
C,1
AK,2
AK,-3
M,1
Q,1
AK,2
AC,-1
AK,-3
AO,2
AD,-1
AQ,-4
AC,-1
AR,-2
L,-1
AR,1
AO,-1
AB,1
AQ,4
J,1
P,1
AO,2
AR,-1
C,-1
J,1
AR,-2
E,-1
AD,1
AR,3
AQ,-1
AQ,1
AR,-2
AQ,-1
B,1
AK,1
J,-1
F,-1
AQ,1
P,-1
M,-1
AO,-3
AR,3
N,-2
Q,1
AB,-1
Q,-3
AQ,-1
AB,1
Q,2
N,1
AQ,-3
Q,1
AK,3
AQ,4
J,1
N,1
J,3
AQ,-3
B,-1
AQ,3
J,-4
AK,-4
M,1
AQ,-1
AO,1
AQ,2
AQ,-3
J,-1
AQ,2
AO,1
L,1
AO,-1
AR,-2
AR,-2
AQ,-4
F,1
AR,4
AQ,5
AQ,-4
AG,1
AK,1
AB,-1
AK,1
AB,1
P,1
AG,-1
AQ,1
Q,-1
Q,1
AK,2
M,-1
L,-1
AK,-1
Q,-1
AO,1
L,1
L,-1
J,1
J,-1
J,4
J,-3
Q,-1
AB,-1
J,1
J,-1
M,1
AQ,1
M,-1
N,-1
AD,-1
N,-1
F,-1
J,-1
V,-1
AB,1
F,1
AK,-2
E,1
AR,-3
J,1
Q,-1
Q,-1
AE,-1
AQ,1
AO,1
L,1
AQ,-1
AQ,1
P,1
L,-1
J,-1
P,-2
AB,-1
AK,-1
AK,-1
AO,-2
Q,1
AK,2
Q,-1
AK,-1
Q,2
AR,-1
U,-1
Y,-1
U,-1
N,1
U,-1
AK,-2
AR,-1
AR,-1
AB,1
AR,2
Q,-1
AB,-1
U,3
AE,1
AO,1
AC,2
C,1
AO,1
AP,1
AR,-2
AR,2
AK,2
AC,-2
N,1
AQ,-1
Y,1
AP,-1
AO,-3
Q,1
AR,3
AR,-3
AD,1
AR,4
AK,3
AQ,-2
J,4
Q,-1
AD,-1
AK,1
J,-3
AB,1
AG,1
J,-1
AK,-4
AK,-1
N,-1
AK,1
AR,-2
AO,3
AR,-2
AP,1
AR,3
AE,-1
AK,-2
AB,-1
AK,2
AG,-1
C,-1
AQ,3
J,1
B,1
Q,1
AQ,-2
AQ,1
L,1
AB,1
AR,-3
AQ,-2
AB,-1
AG,1
AC,1
Q,-1
Q,1
K,1
P,1
AE,1
AA,3
C,2
AJ,3
N,1
C,-2
AP,-1
H,-1
AE,-1
C,2
AO,-2
AE,1
AG,-1
AA,-1
H,1
AO,1
AQ,1
AO,1
Y,-1
M,1
M,-1
C,-1
AP,1
H,-1
H,1
AD,1
AA,-1
AJ,-1
AJ,-2
AR,2
B,-1
B,1
AK,2
AJ,2
AD,-1
AK,-1
AK,-1
AA,2
AQ,-1
A,1
AC,-1
M,1
AJ,-1
Y,1
AA,-2
AK,2
AK,-2
AJ,1
AG,1
AA,2
AK,2
V,1
A,-1
AK,-1
AG,-1
AD,1
Q,1
B,-1
K,-1
AR,1
AK,1
H,-1
AR,-1
H,1
K,1
AK,-1
AR,1
AC,1
C,-1
Q,-3
AG,2
AJ,-2
Q,2
AJ,2
AG,-2
AD,-1
AC,-1
AA,-2
Q,-2
AK,-1
AK,1
AK,1
J,-1
AG,2
AG,-1
V,-1
P,1
AC,1
P,-1
V,1
P,1
S,-1
AA,-1
AJ,-1
AG,1
S,1
K,-1
K,1
AK,-1
AJ,-1
Q,3
E,-1
AE,-1
AJ,2
P,-1
F,-1
K,-1
K,1
M,-1
Q,-1
G,2
AE,1
P,-1
AC,-1
Q,-1
AB,1
P,2
S,-1
V,-1
A,-4
AA,3
S,1
H,-1
AG,-2
AJ,-1
AQ,3
G,-1
B,-1
G,2
H,1
A,3
AA,-1
AK,2
AB,-1
G,-1
AK,-1
I,-1
H,2
AA,1
A,-2
P,-1
AA,-3
H,-1
AR,-1
AJ,-1
AD,1
AB,1
Q,1
AK,-1
G,-1
B,-2
P,1
B,1
