car,move
L,1
AJ,-1
AF,-1
AN,-1
AM,1
P,2
P,-2
P,2
AL,1
AL,-2
AH,1
AA,-1
P,-2
AL,1
K,1
AH,-1
K,-1
AH,1
AE,-1
AL,1
AL,-2
AM,-2
L,-1
AB,-1
AO,-1
J,1
AP,-1
J,1
AB,1
AB,-1
AM,1
AA,1
AO,1
H,1
J,1
AM,-1
AB,1
G,-1
AO,-2
L,1
K,1
P,1
AA,-4
AG,1
G,1
AA,2
AA,-3
AO,1
K,-1
AE,1
AE,-1
AP,1
AM,1
L,-1
AB,-1
G,-1
J,-1
F,1
AH,1
AC,-3
AB,1
J,-2
AI,-3
P,-1
P,2
AB,-1
AC,1
AI,2
AJ,1
AI,-2
AK,-1
AI,3
AJ,-1
J,1
AC,-1
J,-1
AP,-1
AI,-2
AK,1
F,-1
AK,-1
N,-1
AE,1
AI,-1
N,1
AO,2
AC,1
G,1
J,1
AG,-1
AC,-1
AE,-1
P,-1
AG,1
AR,-1
AI,1
J,2
AE,1
AO,-1
AN,1
AO,1
AE,-1
AN,-1
AI,2
AO,-1
J,-2
J,1
AE,1
P,-1
J,1
AC,1
AH,-2
AM,-1
AN,1
AE,1
AH,1
AD,1
AC,-1
AG,-1
AE,-1
L,1
AR,1
AM,1
AB,1
AD,-1
AM,-1
AE,1
AD,1
G,-1
AO,1
AD,1
AG,1
N,-1
M,1
P,1
AD,-2
AK,1
AM,1
P,-1
AD,2
AD,-2
AL,1
AL,-1
AB,-1
W,1
AH,1
AD,1
AI,-3
AC,3
M,-1
AC,-3
AB,1
N,1
P,1
W,-1
W,3
S,1
G,1
AO,-1
AD,1
Q,1
AO,1
AO,-1
AK,-1
AR,-1
AR,1
AG,-1
P,-1
AR,-1
AD,-1
V,1
L,-1
G,-1
AE,-1
Q,2
AG,1
AG,-2
AG,2
AO,1
N,-1
J,-3
Q,-1
AE,1
AG,-1
AR,1
N,1
P,1
Q,-1
AE,-1
N,-1
AB,-1
Q,1
M,1
AC,2
P,1
Q,-2
AC,-2
V,-1
J,1
AO,-1
AE,1
P,-1
W,-2
AQ,-1
AK,1
W,2
P,-1
AQ,1
AQ,-2
M,-1
Y,-1
Y,1
AD,1
Q,1
P,2
AD,-1
AQ,2
Y,-1
AC,2
N,1
AO,1
AO,-1
F,1
AE,-1
AF,1
AP,1
AC,1
U,1
AJ,1
AB,1
J,-1
L,1
AF,-1
AF,1
P,-1
AJ,-1
N,1
Q,-1
AG,1
S,-1
F,-1
AF,-1
G,2
AE,2
AD,-1
W,-1
AB,-1
S,1
AB,1
AB,-1
S,-1
L,-1
AP,-1
J,2
AD,1
J,-2
P,1
AP,1
AP,-1
G,-1
AE,-1
AO,1
P,-2
G,1
S,1
AE,1
G,-2
AC,-3
AD,-1
AB,1
AK,-1
P,2
L,1
N,-1
S,-1
L,-1
P,-1
G,1
W,1
AE,-1
AD,1
AE,1
P,1
N,1
AE,-2
AE,1
AE,-1
AG,-2
P,-2
G,-1
AG,2
AE,1
AB,-1
J,1
J,-1
AO,-1
AE,-1
AF,1
J,2
O,1
F,2
AK,1
J,1
AB,1
AD,-1
AO,1
AE,-1
AE,1
F,-2
AO,-1
AP,1
AJ,1
J,-1
S,1
AD,1
J,-1
G,1
G,-1
G,2
P,1
AD,-1
G,-1
P,1
P,-2
D,1
P,1
AE,-1
A,-6
G,-1
G,2
A,2
B,-1
G,-1
D,-1
AK,-1
U,1
J,2
A,-1
B,-1
U,1
J,-4
J,3
P,-1
AB,-1
AK,1
A,-1
AC,1
I,-1
G,-1
S,-1
B,-1
AC,2
N,1
F,2
E,2
Q,-1
AG,-1
Y,1
AB,1
U,1
AQ,-1
AE,1
P,1
H,1
Q,1
B,1
Q,-1
Y,-1
R,-1
X,-1
P,-1
J,-1
J,1
N,-2
AE,-1
S,1
B,-1
Q,1
H,-1
U,-3
J,-3
S,-1
P,2
U,2
Q,-1
B,1
