car,move
B,1
M,2
S,-4
E,1
S,-3
M,-1
M,1
S,1
S,5
B,1
S,1
S,-2
B,-1
S,-2
M,-1
B,-1
S,-2
B,1
T,-1
E,-1
A,-1
M,1
U,-1
S,3
S,-2
K,-1
U,1
M,-1
E,1
K,1
S,1
S,-3
S,1
E,-1
S,1
S,3
S,-5
A,1
T,1
S,1
E,1
S,1
K,-1
R,1
S,-1
M,-1
E,-1
S,2
S,-2
K,1
S,3
A,-1
M,2
S,-2
R,-1
T,-1
M,-2
U,-1
M,1
S,-1
K,-1
G,-1
M,1
G,1
S,-1
G,-1
M,-1
G,1
S,1
E,1
I,-1
S,1
K,1
S,3
S,-2
S,-2
S,-1
S,6
P,1
S,-1
H,1
F,-1
G,-1
S,1
I,1
J,-1
K,-1
G,1
O,-1
H,-1
P,-1
K,1
K,-1
M,1
M,-1
B,1
U,1
G,-1
K,1
S,-1
B,-1
G,1
U,-1
U,1
M,1
S,-1
T,1
S,-4
O,1
S,3
T,-1
U,-1
E,-1
J,1
F,1
K,-1
M,-2
K,1
P,1
S,1
G,-1
P,-1
A,2
M,1
P,1
A,-1
M,1
B,-1
G,1
S,2
B,1
S,-2
S,2
S,-4
S,-1
A,1
S,2
E,1
M,-2
M,2
H,1
S,-2
S,5
S,-3
H,-1
S,3
S,-2
H,1
I,-1
S,1
H,-1
A,-2
G,-1
G,1
S,1
K,1
S,-1
S,-4
S,-1
M,-1
M,-1
S,1
F,-1
M,1
K,-2
G,-1
G,1
K,1
S,4
G,-2
S,-1
M,1
G,2
G,-2
I,1
S,1
H,1
E,-1
G,2
G,-3
S,1
D,2
D,-1
S,-2
D,-1
D,2
M,-1
C,-1
M,-1
H,-1
H,1
H,-2
H,1
K,1
C,-1
D,1
C,1
M,2
M,-2
M,2
M,-1
C,1
D,-2
D,1
C,-1
K,-1
M,1
K,1
S,2
K,-1
H,1
H,-3
P,-3
C,-1
K,-1
M,1
M,-1
M,-1
P,2
K,1
P,1
K,-1
C,1
C,-1
H,3
H,-3
H,2
H,-1
C,1
C,-1
M,1
H,1
K,2
S,-2
K,-1
H,-2
H,1
H,-1
P,-1
P,1
C,1
M,-1
H,2
M,-1
C,1
C,-1
C,-1
C,1
M,2
S,2
M,-1
P,-1
C,-1
M,1
H,-2
H,1
U,1
U,-1
H,1
H,-1
P,-1
H,-1
P,1
M,-1
P,1
P,-3
K,-1
P,1
U,1
P,1
P,-2
K,1
P,1
U,-1
P,2
P,-3
M,1
M,-1
P,3
P,-3
U,1
K,-1
C,1
P,2
H,1
P,-1
M,1
T,1
H,-1
C,-1
H,1
R,1
K,1
K,-1
C,1
M,-1
P,1
P,-1
C,-1
R,-1
H,-1
T,-1
U,-1
U,1
U,-1
P,1
P,-1
P,1
K,1
H,1
M,1
C,1
P,1
K,-1
H,-1
P,-3
P,3
H,3
H,-2
K,1
K,-1
H,1
K,1
K,1
D,3
C,1
C,-2
G,1
C,2
G,-1
G,2
G,-1
C,-2
H,-2
G,1
S,-1
E,2
G,2
G,-1
H,1
S,1
H,-1
E,-2
C,1
G,-2
S,-2
H,2
S,1
G,-1
C,1
C,-1
C,1
S,-1
D,-1
C,-2
S,1
D,1
D,-2
S,-1
D,-1
M,-1
M,-1
C,1
C,-1
H,-2
M,1
H,2
S,1
H,-2
D,1
H,2
M,1
H,-2
D,2
D,-3
D,1
D,1
S,-1
S,2
H,1
G,3
H,1
D,1
G,-2
S,-1
G,2
C,1
S,1
G,-1
C,1
S,-2
C,-1
D,-1
H,-1
S,1
E,1
E,1
C,-1
S,1
C,1
I,-1
S,-2
I,1
H,-1
S,1
I,-1
H,1
D,1
H,1
E,-1
S,-1
F,1
D,-1
A,2
B,-1
C,1
S,2
I,1
C,-2
D,1
A,2
S,-2
C,1
I,-2
A,-3
I,2
C,-1
S,2
B,1
A,3
H,-1
D,-1
B,-1
H,-1
B,1
S,-2
A,1
H,1
C,1
B,-1
F,-1
S,1
E,-1
J,-1
E,1
S,1
D,1
C,-1
S,-2
S,2
H,1
A,1
C,1
G,1
G,-1
D,-1
D,1
I,-2
D,-1
X,-1
A,-2
X,1
S,-2
O,-1
