car,move
E,1
K,-1
K,1
I,-2
M,2
S,-2
G,-1
G,1
S,-3
A,1
A,-1
M,-1
T,-1
M,1
A,1
X,-1
A,-1
S,-2
K,-1
K,1
S,1
N,-1
S,4
S,-5
S,6
A,1
G,-1
T,1
M,-1
S,-1
S,1
G,1
T,-1
S,-4
T,1
S,4
R,1
S,-3
S,2
M,1
S,-2
S,1
N,1
S,-2
M,-1
R,-1
M,-1
M,1
S,2
G,-1
T,-1
U,-1
A,-1
S,2
X,1
K,-1
P,1
H,1
X,-1
A,1
H,-1
K,2
M,1
X,1
G,1
M,-1
S,-2
G,-1
X,-1
G,1
S,-3
A,-1
K,-1
X,1
A,1
I,2
H,1
B,1
S,3
M,-1
B,1
S,-2
M,2
A,-1
S,-1
S,5
B,-2
M,-1
S,-5
M,1
S,3
A,1
B,2
S,-2
K,-1
M,-2
H,-1
K,2
A,-2
F,-1
K,-1
S,-1
S,1
K,1
F,1
A,2
K,-2
K,1
S,2
G,-1
P,-1
U,1
A,-2
A,2
A,-2
F,-1
J,-1
U,-1
B,-1
E,-1
G,1
G,-1
E,1
J,1
G,1
E,2
M,2
U,1
E,-3
G,-3
T,1
M,-2
M,2
D,2
T,-1
T,1
S,3
C,-1
H,-1
H,1
M,-1
C,-1
S,-3
C,1
M,1
T,-1
H,-1
P,-1
S,2
S,-1
T,1
M,-1
C,-1
S,-1
M,-1
M,1
S,1
T,-1
S,1
S,-2
S,1
H,-1
P,1
H,2
S,1
T,1
S,1
S,-1
S,-1
R,1
S,1
H,-2
C,1
S,-2
P,-2
M,-1
M,3
S,2
M,-2
K,-1
M,1
P,1
P,-1
M,1
M,-2
P,2
C,-1
H,2
M,1
H,-1
P,-1
P,1
P,-1
C,1
K,1
H,-1
P,1
P,-2
C,-1
M,-1
S,-1
R,-1
P,2
H,2
C,2
S,1
S,1
S,-3
S,2
C,-2
K,-1
T,-1
T,1
C,1
H,-1
P,-1
T,-1
P,1
H,1
H,-1
H,1
M,1
H,-1
K,1
H,-1
K,-1
H,2
K,1
S,-1
S,1
T,1
H,-2
H,1
S,1
P,-1
S,-3
H,-1
C,-1
C,1
M,-2
P,-1
M,2
M,-2
M,1
C,-1
S,1
P,1
S,-1
H,1
P,1
R,1
M,-1
P,-1
H,-1
M,1
H,1
M,-1
C,1
M,2
M,-1
S,1
R,-1
P,1
S,1
T,-1
M,1
S,-1
C,-1
M,-1
M,1
P,-1
P,1
C,1
H,-1
M,-1
H,1
P,-1
H,-1
P,1
M,1
C,-1
H,1
P,-1
P,1
S,1
P,-1
S,-1
U,-1
H,-1
S,1
S,-1
S,-1
H,1
P,2
H,1
S,1
H,1
H,-1
K,1
D,2
S,1
G,3
D,1
S,-2
G,-2
C,2
G,2
G,-1
G,1
S,2
S,-3
S,-2
S,2
E,2
S,1
S,-2
B,1
C,-1
S,2
G,-1
D,-1
H,-1
S,1
G,1
S,-5
G,-1
E,-1
B,-1
I,-1
S,1
E,1
S,-1
S,1
D,1
H,-1
H,2
H,-1
H,1
C,1
E,-1
G,-1
G,1
C,-1
J,-1
J,1
H,-2
G,-1
G,3
S,5
S,-6
S,6
G,-1
F,1
G,-1
A,5
H,2
G,1
F,-1
G,-1
A,-1
S,-2
A,1
E,1
A,-1
S,2
H,-2
H,2
S,-2
S,1
I,1
S,-1
S,1
D,-1
A,2
A,-2
A,2
E,-1
H,-1
I,-1
D,1
S,-1
I,1
I,-1
S,2
S,-2
B,-1
H,1
I,1
I,-1
D,-1
G,1
S,-3
D,1
C,1
E,1
S,1
S,3
S,-5
S,5
I,-1
S,-2
S,-1
S,4
I,2
B,2
S,-3
A,-1
S,2
E,1
A,-1
A,1
S,-1
E,-1
B,-2
S,-4
S,3
I,-1
S,2
S,-4
I,-1
A,-1
S,1
A,1
S,3
D,-1
D,1
S,-4
X,-1
A,-1
E,-1
E,2
N,-2
A,1
N,-1
N,2
E,-1
S,2
A,1
S,-2
S,3
A,-2
A,1
C,-1
A,-1
A,1
D,-1
S,1
H,-1
S,-1
S,-4
S,2
S,2
A,-1
S,-3
E,1
E,-1
S,1
E,-1
E,1
S,2
H,-1
G,1
E,1
N,-1
C,-1
S,1
N,-1
A,1
N,-1
X,1
D,-2
C,1
M,-1
C,-1
C,1
S,-1
S,1
X,-1
M,1
C,-1
S,1
N,3
M,-1
N,-1
N,1
K,-2
N,1
E,-1
K,2
A,-1
E,1
N,-1
M,1
S,-1
E,-2
A,1
J,-1
D,1
S,1
J,1
D,2
E,2
D,-1
N,-2
L,1
N,-1
C,1
N,1
C,-1
N,-2
L,-1
C,1
N,2
N,2
G,-1
G,1
A,-1
N,-3
D,-2
N,-1
D,3
N,4
N,-2
G,-1
S,-2
A,1
N,3
G,1
E,-1
S,2
E,-1
E,2
E,1
N,-2
C,-1
F,1
A,-4
N,1
C,1
A,3
F,-1
N,1
N,-4
N,3
F,1
A,-3
A,4
N,-2
S,-1
N,1
N,-2
N,-1
X,1
X,-1
N,4
F,-1
E,-2
A,-1
G,-2
H,1
H,1
N,1
C,-1
A,1
H,-2
C,1
N,-1
H,1
S,1
N,1
N,-1
A,1
D,-1
C,-1
A,-2
S,-2
G,1
S,-1
S,3
E,1
N,-1
H,1
L,1
S,-1
D,1
C,1
N,-1
H,-2
Q,-1
Q,-1
A,1
H,1
H,-1
Q,2
A,-1
D,-1
Q,-2
N,-2
H,1
Q,2
A,1
A,-1
L,-1
A,2
N,3
N,2
N,-5
A,-1
H,-1
N,3
C,-1
L,1
D,1
C,1
S,1
S,-2
A,-1
N,-2
S,1
X,1
Q,-3
C,-1
N,-1
Q,1
N,1
H,2
R,-1
H,-2
S,-1
Q,-1
S,1
N,-1
G,1
S,-1
T,-1
G,-1
N,1
A,1
C,1
L,-1
D,1
C,-1
D,-2
G,1
T,1
N,-1
D,-1
D,2
R,1
D,-1
S,2
E,1
R,-1
L,1
S,-1
Q,2
I,2
S,-1
I,-2
S,1
E,-2
Q,-2
A,-1
G,-2
S,-1
Q,1
H,2
C,1
H,-1
H,-1
X,-1
H,1
A,2
E,-1
E,1
G,1
S,-3
S,1
H,1
E,-1
T,-1
S,2
H,-1
G,-2
Q,1
Q,-1
D,1
G,2
S,1
S,-3
T,1
O,1
L,1
L,-1
S,4
J,1
X,7
