car,move
M,2
S,-7
S,6
A,1
B,1
S,-3
S,-1
S,4
A,-1
K,-1
T,-1
K,1
S,-5
K,-1
S,1
S,-1
T,1
M,-1
M,-1
G,-1
G,1
G,-1
T,-1
M,1
S,-1
M,1
S,1
B,-1
S,-1
B,1
M,-1
M,1
A,-1
M,-1
E,1
U,-1
M,1
A,1
M,-1
E,-1
P,1
A,-1
P,-1
E,1
F,-1
G,1
M,1
G,-2
M,-1
S,1
E,-1
K,1
M,1
G,1
G,1
K,-1
J,-1
O,-1
P,1
E,1
I,-1
S,-1
S,1
P,-1
U,1
S,2
S,-2
O,1
S,1
S,-1
G,-1
O,-1
O,1
O,-1
T,1
M,-1
R,1
R,-1
R,1
M,1
M,-1
S,-1
K,1
K,-1
G,1
R,-1
G,-1
I,1
R,1
E,-1
S,1
K,1
M,1
S,-1
S,1
R,-1
S,-1
G,1
S,4
T,-1
O,1
S,-2
M,-1
K,-1
J,1
M,1
S,1
S,-1
F,1
M,-2
S,-1
M,1
A,1
A,-1
G,-1
S,-1
E,1
U,-1
G,1
A,1
B,-1
G,-1
B,1
P,1
K,1
P,-1
M,1
M,-2
A,-1
F,-1
K,-1
M,2
G,-1
K,1
B,1
G,2
S,4
S,-4
E,1
S,5
G,-1
B,-1
P,1
E,-2
E,2
I,-1
H,1
I,1
G,1
S,-4
E,-2
S,2
M,-1
F,1
S,3
A,1
A,-1
S,-2
G,-1
H,-1
P,-1
S,2
A,2
B,-1
M,1
S,-1
S,1
A,-1
K,-1
P,1
G,1
M,-1
M,1
A,1
A,-1
A,1
K,2
K,-1
A,-1
K,-1
K,2
A,1
S,-4
S,2
S,1
S,-4
K,-2
K,2
S,3
E,1
S,-2
I,-1
B,1
A,-2
S,3
G,-1
K,-1
M,-1
M,1
F,-1
P,-1
E,1
U,1
M,-1
G,1
E,-1
S,1
S,-2
M,-1
E,2
I,1
E,-3
G,-2
G,-1
D,1
D,1
C,-1
M,1
H,-1
H,-1
P,-2
T,1
S,2
M,1
S,-2
S,3
S,-1
P,2
H,1
S,-1
S,-1
P,-1
R,1
R,-1
M,-1
M,1
P,1
P,-1
M,-2
P,1
T,-1
H,1
M,1
S,2
H,-2
S,-1
S,1
U,-1
S,-1
H,1
P,-1
P,1
C,-1
U,1
U,-1
H,-1
S,1
S,-2
M,1
P,-1
P,1
C,1
H,2
S,1
M,-1
M,1
M,-1
M,1
C,-1
S,-1
M,-2
H,-1
M,2
S,2
P,1
H,2
H,-1
K,-1
C,1
K,1
M,-1
K,-1
C,-1
K,2
H,-1
S,-1
M,1
H,-1
S,-1
S,2
S,-2
K,-1
S,1
H,3
C,2
D,-1
S,1
S,-1
H,-1
S,1
D,-1
D,2
C,-2
K,-1
H,-1
C,1
C,-1
H,1
H,-2
K,1
H,3
H,-3
C,1
K,1
H,2
D,1
H,-2
D,1
S,-2
D,-2
D,2
D,-1
M,-1
C,-1
M,1
M,-2
C,1
M,1
H,1
C,-1
H,-1
H,2
C,1
C,-1
M,-1
H,-2
H,2
H,-1
M,2
S,2
D,1
G,2
S,-2
G,1
F,1
S,2
C,1
H,1
A,1
A,3
G,-1
C,-1
S,-1
B,-1
A,1
H,-2
H,2
A,-3
E,1
D,1
I,-1
C,2
A,3
I,1
D,-1
C,-1
G,1
E,-1
A,1
C,-1
A,-2
A,1
A,-2
C,1
A,2
A,-2
C,1
E,1
A,-2
S,-5
B,2
S,4
A,5
A,-4
S,-3
A,-2
S,5
S,-6
S,5
C,-2
S,1
S,-1
A,4
C,1
A,-1
S,-3
A,-3
H,-2
S,-1
S,2
C,-1
H,2
A,3
A,3
S,2
A,-6
A,4
S,1
A,-3
S,-2
C,2
B,-1
S,2
C,-2
C,2
A,3
F,-1
E,2
I,-1
B,-1
S,-2
S,1
S,1
C,-2
D,1
H,-2
B,1
H,1
A,1
H,-1
S,-1
E,-1
C,1
S,-3
S,-2
E,-1
H,1
S,3
S,-3
E,2
I,1
D,-1
I,-1
D,1
D,-1
D,1
E,-1
S,1
S,-1
S,5
S,-1
S,-3
S,2
B,-1
A,-1
S,3
A,2
S,-5
S,5
E,1
E,-1
S,-1
B,1
H,1
G,-1
I,1
E,-2
C,1
F,1
F,-1
G,-1
S,1
G,2
G,-1
D,-1
G,-2
G,2
A,-2
G,-2
G,2
S,-2
G,-2
G,2
G,-1
B,-1
D,1
D,-1
G,2
B,1
S,-3
B,-1
G,-2
G,2
S,5
S,-5
B,1
S,3
G,-3
A,2
B,-1
D,1
D,-5
D,4
G,2
A,-1
J,-1
D,1
G,1
S,-4
S,3
A,1
J,1
E,1
E,1
S,2
S,1
D,-1
I,-2
I,2
S,-5
A,-2
C,-1
A,2
G,-1
A,-2
A,2
B,1
C,1
E,-1
E,1
E,-1
A,-1
G,-1
E,-1
G,2
D,1
G,-2
A,1
G,-1
S,-1
G,1
A,-1
G,2
S,3
A,1
J,-1
S,3
S,-1
A,-1
S,-4
J,1
A,-1
D,-1
E,1
S,2
E,-1
S,2
D,1
C,-1
S,-1
D,-1
H,-1
G,-2
H,1
C,-1
C,1
C,1
G,-1
D,1
G,1
S,2
G,-1
D,-2
C,-1
A,1
S,-1
H,-1
S,-1
A,-1
A,2
D,-1
D,1
B,-1
S,2
S,-2
S,2
A,-2
S,-1
A,2
H,1
B,1
A,-2
C,1
S,1
D,1
C,-2
G,1
A,2
C,2
A,-1
C,-2
G,-1
G,1
G,1
C,1
B,-1
H,-2
F,1
G,1
A,-4
S,-5
S,3
S,1
C,-1
S,1
S,-4
H,1
E,1
S,1
C,1
A,1
S,2
I,-2
H,1
G,-1
C,-1
G,1
A,3
I,2
H,-1
H,-1
I,-1
A,-4
D,1
A,4
H,2
A,-4
A,2
B,1
S,-2
A,2
A,1
S,2
B,-1
I,-1
C,2
A,-3
A,3
S,-4
F,-1
I,2
B,1
S,4
G,-2
B,-1
G,2
I,-2
S,-2
S,-2
A,-1
G,-2
X,-1
A,-1
D,-1
A,2
A,-1
G,2
C,-1
E,2
A,-1
N,-2
L,1
A,1
Q,-2
A,-1
A,2
H,-1
R,-1
R,1
A,-2
H,-1
Q,1
H,1
R,-1
D,1
Q,-1
N,-2
D,-1
A,2
S,-1
N,2
N,-2
T,-1
N,-1
D,2
K,-2
S,1
P,-2
E,-1
S,2
C,-1
K,1
K,-1
A,-2
X,1
I,1
C,1
U,1
H,-1
P,-1
C,-1
I,-1
X,-1
Q,1
S,-1
U,-1
U,1
M,1
A,1
M,-1
M,1
S,1
U,-1
K,1
S,-1
E,-1
S,4
S,-4
S,1
K,-1
A,-1
Q,-1
U,1
Q,1
E,1
K,1
C,1
M,-1
E,-1
A,1
Q,-1
S,1
P,2
H,2
S,2
U,-1
S,-3
S,2
H,-1
E,2
Q,1
X,1
S,1
H,-1
E,-2
X,-1
U,1
S,-6
S,4
H,1
P,-1
S,-4
S,5
E,2
N,3
S,1
A,-1
N,-3
N,3
K,-1
A,1
N,-2
A,-1
A,1
N,-1
E,-2
P,1
E,1
E,1
E,-2
X,1
A,-1
E,2
Q,-2
Q,1
A,1
E,-1
E,1
Q,-1
A,1
L,-1
E,-2
U,-1
E,2
E,-1
K,1
L,1
Q,2
S,-3
Q,-2
L,-1
U,1
L,1
K,-1
E,-1
K,1
A,-2
L,-1
E,1
A,1
S,3
E,1
P,-1
P,1
H,-1
C,-1
N,1
S,-1
P,-2
C,1
S,-1
S,2
P,2
H,1
U,-1
A,-1
N,-1
A,1
H,-1
U,1
H,1
P,-1
L,1
C,-1
E,-1
G,-1
S,-1
A,1
S,-1
G,1
U,-1
Q,1
U,1
P,1
H,1
S,2
C,2
S,-5
E,-1
C,-1
A,-2
H,-1
A,2
Q,1
X,-1
S,-1
S,4
S,-3
S,2
S,3
J,-1
K,-4
A,-1
S,-3
X,1
K,-1
C,-1
J,1
S,-1
A,1
E,1
C,1
A,-1
E,-1
X,-1
H,1
F,1
S,-2
D,-1
S,4
D,1
C,-1
D,-1
A,1
T,1
O,1
S,2
U,-1
S,-3
L,1
A,-2
F,-1
H,-2
C,1
S,1
E,2
E,-1
H,1
S,-2
S,4
S,-5
L,1
U,1
T,1
A,2
P,-1
S,1
S,-2
S,2
A,-1
S,-2
S,3
E,-1
D,-1
L,-1
A,1
L,-1
L,2
S,1
D,1
S,-2
C,-1
P,1
D,-1
L,-2
L,2
D,1
F,1
S,1
H,1
L,-2
S,1
C,1
S,-4
S,2
S,4
S,-4
J,1
X,6
X,-3
C,1
X,-2
A,-3
A,3
A,-1
X,3
I,1
A,-2
S,-1
X,-3
X,2
X,-2
X,4
X,-3
I,-1
S,3
A,2
S,3
C,-1
A,-1
A,-1
S,-4
C,1
I,1
A,1
S,3
S,-1
C,-1
G,-1
X,4
S,-1
F,-1
S,3
C,1
C,-2
X,-2
C,1
S,-1
X,-2
S,1
S,-3
S,3
S,-2
X,3
X,1
I,-1
C,1
S,-1
G,1
S,3
J,-1
D,-1
D,1
S,-2
C,-1
D,-1
S,2
A,2
H,-1
X,1
