car,move
K,-1
G,-1
M,1
K,1
M,-1
K,-1
K,1
M,2
S,-1
E,1
M,-1
S,-2
M,1
I,-1
S,3
M,-1
G,1
B,1
S,-1
I,1
R,1
G,-1
B,-1
E,-1
K,-1
E,1
B,2
B,-2
B,2
G,1
B,-1
A,1
K,1
S,-2
E,-1
B,-1
A,-1
A,1
M,1
B,1
M,-2
M,1
S,1
A,-1
S,-5
A,-1
S,6
S,-1
R,-1
E,1
F,-1
S,2
M,-1
M,2
J,-1
S,-2
O,-1
G,-1
S,2
E,-1
O,1
O,-1
S,-1
T,-1
S,-1
T,1
R,1
S,-1
G,1
M,-2
M,1
M,-1
S,-1
S,-1
M,1
O,1
S,2
S,-2
S,2
S,-3
M,1
E,1
E,-1
K,-2
K,2
S,5
S,-1
O,-1
S,-1
E,1
S,-2
R,-1
E,-1
S,3
S,-1
S,1
T,-1
S,-1
S,-2
K,-1
S,1
M,-2
M,1
O,1
S,-1
S,1
M,-1
S,-2
T,1
T,-1
O,-1
K,1
E,1
U,-1
E,-1
S,3
S,-4
K,-1
U,1
K,1
G,-1
G,1
K,-1
M,1
M,1
K,1
S,1
U,-1
P,1
M,-2
S,2
K,1
S,1
S,-2
S,-2
M,2
O,1
K,-3
M,-1
P,-1
P,1
P,-1
U,1
G,-1
U,-1
K,1
M,1
P,1
G,1
O,-1
K,1
O,1
M,-1
S,3
S,3
J,1
S,-1
S,-2
S,-1
S,-2
J,-1
S,5
J,1
H,1
J,-1
O,-1
S,-1
S,1
S,1
G,-1
H,-1
M,1
P,-1
O,1
K,-2
G,1
K,2
U,1
S,-3
S,-1
S,-2
E,1
S,1
S,2
U,-1
S,1
S,-4
S,4
P,1
M,-1
B,1
P,-1
S,1
S,-1
U,1
T,1
J,1
S,1
M,1
G,-2
S,-1
S,1
B,-1
S,1
I,-1
T,-1
I,1
S,-1
M,-1
E,-1
G,1
G,1
M,1
E,2
E,1
T,1
M,-1
E,-2
S,-2
M,-1
R,1
M,2
M,-2
R,-1
S,-2
E,1
T,-1
I,-1
E,-1
S,3
M,1
M,-1
S,-1
I,1
J,-1
J,1
M,1
S,2
S,-1
G,-2
E,-1
M,1
M,-1
G,-1
M,1
G,1
S,2
E,1
T,1
S,-1
B,1
S,1
G,1
F,1
G,1
S,-1
S,-3
K,-1
M,-2
R,1
M,1
M,-1
S,-1
A,2
R,-1
G,-1
T,-1
M,1
B,-2
G,1
E,-1
E,1
B,1
A,-1
S,2
M,-1
A,1
M,1
K,1
E,-1
E,1
I,-1
S,3
M,1
B,-1
G,-1
K,-1
U,-1
A,-1
U,1
I,1
B,2
U,-1
P,1
B,-1
I,-1
A,1
I,1
G,1
B,1
P,-1
B,-1
K,1
A,-1
U,1
S,-2
S,-2
A,1
S,1
S,-2
A,-2
A,2
S,2
T,1
I,-1
S,2
S,-4
S,1
S,1
S,-2
M,-2
R,1
S,1
S,1
M,2
S,-1
R,-1
R,1
M,-1
A,-2
M,-1
A,2
A,-2
A,2
B,-1
R,-1
I,1
M,1
K,-1
B,1
S,-1
A,-2
A,1
S,-1
I,-1
S,1
S,-1
B,-1
S,3
S,-1
S,-2
S,3
S,-2
K,1
I,1
G,-1
I,-1
B,1
M,1
K,-1
S,-1
A,-1
G,1
I,1
K,1
S,7
M,-1
S,-6
T,-1
S,2
S,-1
F,-1
K,-1
E,-1
S,-2
M,1
M,-1
E,2
M,1
T,1
E,1
I,-1
E,-1
K,1
G,-1
M,-1
R,1
E,-1
J,-1
S,1
R,-1
M,1
M,-1
J,1
K,-1
G,1
K,1
S,4
R,1
J,-1
G,-1
I,1
S,1
S,-1
O,-1
E,-1
G,1
R,-1
S,-2
T,-1
M,-1
K,-1
T,1
K,1
M,2
S,-1
O,1
O,-1
S,3
S,-4
S,-1
S,5
E,1
M,-1
S,-2
M,1
S,-2
I,-1
O,1
S,2
S,4
O,-1
S,-7
K,-1
O,1
S,2
S,-2
R,1
I,1
J,1
J,-1
I,-1
M,-2
S,3
O,-1
K,1
K,-1
S,-1
M,2
S,1
O,1
S,-2
S,1
S,1
S,-2
M,-1
S,1
J,1
I,1
E,1
I,-1
R,-1
I,1
E,-2
S,-1
G,-1
G,-1
M,1
K,1
M,-2
G,-1
K,-1
G,2
M,1
J,-1
T,-1
K,-1
U,-1
S,-1
S,1
P,1
M,-1
M,2
K,1
M,-2
O,-1
P,-1
G,1
U,1
M,2
M,-1
K,1
S,5
T,1
S,-3
S,1
S,2
M,1
O,1
K,-2
R,1
K,2
J,1
E,1
E,1
S,-2
S,-4
S,6
R,-1
E,-2
T,-1
G,-3
G,2
S,-2
S,2
G,-1
G,-1
D,1
D,1
D,-1
D,-1
K,-1
G,3
E,2
E,1
E,-3
M,-1
K,1
K,-1
U,-1
E,3
E,-3
G,-2
G,-1
D,1
P,1
D,1
M,1
M,-1
C,-2
C,1
C,-1
K,2
S,-1
M,1
D,3
D,-3
K,-1
K,1
S,1
H,-1
D,2
S,-1
D,-1
D,2
H,-1
D,-3
D,1
H,2
S,1
D,-1
S,-1
H,-1
D,2
G,3
E,3
S,-1
I,-1
D,1
S,1
S,-1
S,2
H,1
H,-2
H,1
S,-2
H,-1
I,1
C,1
H,1
H,-1
E,-2
E,-1
S,-1
G,1
F,1
S,-2
D,-2
S,4
D,2
S,-4
A,2
G,-2
G,2
S,5
A,-1
S,-1
S,-3
S,-2
S,1
D,-2
A,3
D,1
A,-3
S,-1
G,-1
H,2
H,-1
E,1
D,1
I,-1
H,1
S,3
A,1
A,2
I,1
A,-3
S,1
S,1
A,2
G,-1
S,1
S,-1
D,-1
A,-1
E,-1
C,-1
C,2
A,-2
D,1
C,-1
A,1
G,1
G,-1
A,1
A,1
D,-1
B,-1
B,1
B,-1
A,3
F,-1
D,1
A,-2
E,1
S,1
G,-1
G,1
E,-1
G,-1
E,1
I,-2
H,-2
G,2
G,-1
X,-1
N,-1
G,1
G,-2
H,2
N,1
S,-1
S,1
A,2
A,-1
X,1
D,-1
H,-2
C,-1
G,3
S,-1
S,-1
S,-1
S,3
J,-1
G,-1
G,1
I,2
O,-1
I,-2
D,1
S,-1
I,2
S,1
I,-2
S,-3
S,2
S,1
I,2
I,-2
I,2
B,2
G,-2
D,-1
D,1
B,-1
S,-1
S,1
C,1
C,-1
G,1
G,1
G,-1
S,-2
H,1
C,1
S,1
S,-1
H,-1
B,1
B,-2
S,2
E,-1
A,-1
E,1
B,2
H,1
S,-1
S,-2
S,-2
S,3
O,1
A,2
S,-2
A,-1
O,-1
H,-1
